head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z,rHip                          _X,rHip                          _Y,rHip                          _Z
8.167788,323.74054,1587.7345,17.42585,288.49002,1148.9188,208.82066,266.80032,1279.4673,178.10237,235.79851,948.8459,-59.944336,326.8201,1084.5515,-181.00723,281.99237,1267.32,-179.50352,291.5742,951.7779,84.61098,345.89362,1063.3909,-155.02794,46.464066,900.14777,166.81012,289.77502,526.95514,-131.07027,309.24646,521.87866,126.26208,79.75975,69.41244,-145.92578,79.70753,81.10415,188.66994,342.18073,70.08699,-176.9941,344.96658,79.31158,156.43547,33.386124,925.98206
8.409532,320.97528,1598.6436,17.587484,288.51544,1160.0677,209.302,264.63916,1290.6565,178.24721,237.9128,959.3183,-59.91922,327.56802,1096.0275,-181.08983,280.63947,1278.042,-179.40405,294.1032,962.7195,84.703705,346.56918,1075.2744,-154.87761,50.946438,906.26935,166.36789,287.17737,527.3441,-131.02698,306.80038,522.12036,126.28987,79.8534,69.45945,-145.92413,79.695045,81.048805,188.65947,342.08594,70.17557,-177.18939,344.88345,79.35211,157.19397,37.533806,933.05035
7.6588683,317.81113,1608.194,18.966799,287.2971,1170.1112,208.87411,262.45297,1301.0292,178.34201,239.90146,969.64594,-59.35064,328.09183,1107.3455,-181.2183,279.218,1288.5779,-179.3635,296.47058,973.4291,84.75374,347.39316,1086.882,-154.62634,56.472443,912.1539,165.66656,284.6497,527.6315,-130.99046,304.1054,522.3458,126.27574,79.60642,69.24977,-145.92639,79.71504,81.03056,188.64952,342.06326,70.31913,-177.06892,344.90527,79.31742,158.05338,42.725113,939.8815
7.8644977,314.91916,1618.7379,17.638075,287.9722,1181.0845,208.58893,260.2786,1311.2472,178.37962,241.8124,979.5917,-59.497723,328.67175,1118.1165,-181.27298,277.69803,1298.6833,-179.05109,298.70047,983.8216,84.92018,347.7217,1098.3876,-154.41504,61.01791,917.92847,164.9083,281.3267,527.7395,-131.00331,301.07605,522.5911,126.09143,79.43172,69.138824,-145.89171,79.67334,80.95708,188.6314,341.99313,70.38317,-176.92722,344.8592,79.36891,158.24063,46.84238,945.8678
7.549116,311.96222,1627.7496,17.967173,287.20493,1190.974,208.49248,258.02383,1321.1964,178.56679,243.4702,989.2524,-59.285557,328.84662,1128.637,-181.37233,276.13873,1308.5411,-178.97284,300.75818,993.9105,85.30898,348.3114,1109.074,-154.39917,65.90832,923.84906,163.43636,277.48795,527.7653,-130.44156,297.5187,522.90265,126.27648,79.49268,69.02495,-146.00009,79.61506,80.962074,188.64168,341.91113,70.53762,-177.03938,344.83044,79.489555,158.6158,51.124893,951.71173
7.8024077,309.2459,1637.0353,17.751629,286.91135,1200.552,208.67317,255.75934,1330.8132,178.66081,244.94714,998.72327,-59.259552,328.90472,1138.7721,-181.44098,274.49493,1317.9758,-178.78151,302.55203,1003.66797,85.3788,348.50467,1119.6517,-154.6192,71.02484,929.63135,162.03384,273.83096,527.8164,-130.28018,293.88116,523.1893,126.351456,79.44487,68.9523,-146.04462,79.586784,80.89772,188.66557,341.83197,70.68593,-177.16666,344.75018,79.5467,158.75217,55.31333,957.19824
7.377705,306.53317,1645.9694,17.872608,286.3992,1210.0469,208.51196,253.68181,1339.9487,178.80894,246.51207,1007.5997,-59.189896,329.03174,1148.4154,-181.5337,272.85504,1327.0471,-178.65085,304.12964,1013.0642,85.83817,348.8411,1129.8219,-153.53969,75.78185,934.4827,160.61166,270.00137,528.1824,-129.40254,289.49503,523.3971,126.37003,79.38,68.878586,-145.96927,79.69976,80.738,188.66154,341.67517,70.79863,-177.33047,344.7777,79.608734,159.15639,59.622875,962.6806
7.3988595,304.08527,1653.8829,17.971354,285.91403,1218.8187,208.33644,251.63252,1348.685,179.21436,247.62415,1015.9498,-58.921093,328.7255,1157.7043,-181.4952,271.13358,1335.6652,-178.52069,305.44342,1022.0656,85.77789,348.72177,1139.3254,-153.7085,80.38308,939.75854,157.85674,265.1361,527.8313,-129.25714,285.45926,523.55865,126.35452,79.35396,68.786934,-146.12712,79.53028,80.89116,188.7356,341.6662,71.0363,-177.26067,344.71896,79.86842,159.43953,63.8068,967.5473
7.0982194,301.45282,1661.6711,18.895182,284.26407,1226.7385,207.99518,249.802,1356.9574,179.22823,248.50798,1024.6454,-59.049538,328.77283,1166.4608,-181.52928,269.4938,1343.8373,-178.32733,306.64734,1030.5591,86.40757,349.03656,1148.3397,-153.72578,85.17428,944.92194,156.02464,260.71103,528.0807,-128.46434,280.71606,523.67645,126.250824,79.07709,68.745056,-146.08488,79.50774,80.87746,188.71268,341.54086,71.26135,-177.31831,344.68088,79.776344,159.85376,68.038956,972.2125
6.799386,299.0974,1668.9912,18.16485,284.64792,1235.0106,207.7276,247.79083,1364.7462,179.4674,249.64207,1031.8241,-58.758316,328.45905,1174.7078,-181.52724,267.8494,1351.6274,-177.74388,307.5082,1038.5753,85.5357,347.925,1156.8322,-153.5625,89.789825,949.7354,153.36133,255.85867,528.03217,-127.689545,275.60666,523.96027,126.27317,78.98125,68.70442,-146.08685,79.47728,80.84347,188.6533,341.4734,71.35969,-177.1254,344.72388,80.066025,160.14397,72.188614,976.53613
6.7846317,297.01352,1675.9375,18.521732,283.7762,1242.6145,207.81598,245.65347,1372.1555,179.61664,250.57909,1039.134,-58.539482,328.15622,1182.6615,-181.47253,266.16315,1358.8658,-178.00137,308.3896,1046.1234,86.31422,348.32254,1164.9625,-152.72801,94.52852,953.941,151.8212,251.79195,528.4652,-127.276695,270.3319,524.07434,126.43345,78.8969,68.661865,-146.13437,79.36277,80.8267,188.83623,341.28683,71.73413,-177.226,344.54633,80.30567,160.35307,76.256065,980.38684
6.666303,294.706,1682.3632,18.283655,283.46722,1249.6117,207.59563,243.63788,1379.0393,179.77765,251.36089,1046.2745,-59.12066,328.40164,1189.7305,-181.44142,264.47037,1365.555,-177.92422,309.2051,1053.1494,86.17497,347.82278,1172.4774,-152.88228,99.181915,958.023,149.30704,246.80202,528.1838,-126.79481,264.72104,523.89056,126.41404,78.819984,68.52636,-146.0875,78.98369,80.7438,188.88582,341.1544,72.02541,-177.31477,344.64224,80.841446,160.51492,80.34948,983.83966
6.5293646,292.36722,1687.4479,18.34306,282.92245,1255.8677,207.40147,241.55931,1385.3065,180.4022,252.19489,1052.3136,-58.329895,327.58066,1196.5889,-181.33623,262.73898,1371.6537,-177.82835,309.9886,1059.5524,86.443436,347.8551,1179.1871,-152.15302,104.197914,960.753,146.40883,241.0742,527.7048,-126.159546,258.72336,523.7956,126.40462,78.76117,68.5031,-146.11136,78.54491,80.71205,188.89125,341.07996,72.22382,-177.59831,344.48972,81.007545,160.719,84.482155,986.8654
6.317258,290.05362,1692.3344,18.288002,282.20486,1261.6757,206.993,239.56085,1390.9641,180.53783,253.29837,1058.0453,-58.339985,327.43604,1202.7272,-181.29541,260.98718,1377.1545,-177.76694,310.71136,1065.3826,86.47293,347.5931,1185.5242,-152.42708,108.58156,963.5767,143.87617,235.55983,527.5336,-125.58096,252.9063,523.5432,126.42543,78.76538,68.47125,-146.17207,78.343124,80.69163,188.82846,340.93942,72.33125,-177.44681,344.324,81.08839,160.98845,88.60127,989.4638
6.0544662,287.8426,1696.9027,18.289183,281.65756,1266.776,206.86726,237.44511,1396.2736,180.92346,254.50546,1063.5402,-58.638985,327.32642,1208.1709,-181.24475,259.15326,1381.9991,-177.71884,311.6059,1070.6464,86.154724,347.1791,1191.263,-152.72571,113.01933,965.76355,141.8646,230.44131,527.0059,-124.63728,247.06331,523.21014,126.4491,78.66766,68.37633,-146.29932,78.302864,80.66581,188.75726,340.913,72.57773,-177.4469,344.2217,81.50042,161.18797,92.675316,991.5396
5.8114753,285.2596,1700.469,18.579514,280.82037,1271.0848,206.10298,235.45386,1400.3394,181.30055,255.75497,1068.1632,-58.385654,327.2548,1213.1013,-181.17754,257.21808,1386.1141,-177.69522,312.5388,1075.2721,86.17444,347.22375,1196.1182,-152.62917,117.186775,966.9778,139.58267,224.83539,526.35065,-123.520775,241.5407,522.74664,126.71143,78.94111,68.35565,-146.51488,78.53222,80.686005,188.7596,340.8427,72.73098,-177.46786,344.23523,81.99126,161.42908,96.55239,992.735
5.384164,282.89203,1703.3542,18.09245,281.0929,1275.1661,206.05803,233.16364,1404.1897,182.00626,257.19965,1072.0259,-57.971943,326.76364,1217.4742,-181.18874,255.16159,1389.6001,-177.63972,313.67374,1079.3038,86.40253,347.2047,1200.9735,-152.83289,121.46278,967.7795,138.59401,220.46771,526.2791,-122.113464,236.22089,522.2533,127.031586,78.60286,68.13154,-146.53847,78.459885,80.56646,188.74301,340.6945,72.92905,-177.50284,343.99887,81.88647,161.968,100.614105,993.4651
5.3401465,280.053,1705.0872,18.468382,279.8389,1278.3066,205.68658,230.89015,1407.3402,182.17096,259.448,1075.18,-58.065876,326.72433,1221.174,-181.2194,253.04686,1392.3759,-177.52325,314.9616,1082.7577,86.37975,347.31366,1205.0088,-152.96852,125.39471,968.1813,136.18996,215.0035,524.80237,-121.392845,231.3311,521.60254,126.50123,78.451096,68.03931,-146.41818,78.62475,80.29319,188.81754,340.62335,73.21723,-177.43147,343.91077,82.13229,161.97656,104.55305,994.2491
4.958332,277.3504,1706.9387,18.475239,279.30573,1281.071,205.3965,228.51599,1409.8175,182.51512,261.51346,1078.4481,-58.061523,326.70566,1224.3782,-181.37323,250.79892,1394.539,-177.41678,316.3685,1085.654,86.38284,347.7964,1208.4418,-153.22237,129.05328,968.10486,135.0041,210.73302,523.73517,-120.85515,226.88469,520.81384,126.63307,78.398415,67.89724,-146.62161,78.36034,80.31895,188.7609,340.5768,73.34208,-177.73819,343.60773,82.02628,162.31126,108.28277,993.97784
4.945618,275.06116,1708.4188,18.39337,278.70044,1283.3739,205.15384,225.9949,1411.6211,182.95139,263.97192,1080.5115,-58.419056,327.09967,1227.0396,-181.6789,248.48964,1396.0016,-177.19118,318.0625,1087.9891,86.468666,348.4512,1211.4995,-153.22803,132.60321,967.5523,134.02034,206.95494,522.6981,-120.46312,222.79384,520.1155,126.68207,78.42435,67.76402,-146.64749,78.27689,80.13614,188.65941,340.50797,73.41144,-177.79396,343.6295,82.42917,162.03674,111.73649,993.48627
4.682661,272.4218,1709.3395,17.998741,278.467,1285.0481,204.78572,223.24754,1412.8008,183.38129,266.80283,1082.5146,-58.59657,327.3028,1229.2281,-182.05283,246.00967,1396.8627,-176.9571,319.97037,1089.8833,86.553535,348.84042,1214.1199,-153.2379,135.99611,966.8234,133.76224,204.06361,521.6765,-120.29306,219.76236,519.0964,126.77916,78.350555,67.602646,-146.59547,78.41828,79.92188,188.67532,340.4896,73.46435,-177.74625,343.55887,82.66979,162.518,115.507126,993.2057
4.5950184,269.8785,1710.0983,17.935356,277.6959,1286.4999,204.49127,220.70721,1413.3325,183.45575,269.53192,1083.9398,-58.73502,327.46536,1231.0144,-182.57835,243.43149,1397.1582,-176.76624,321.92953,1091.3533,86.52782,349.37317,1216.6879,-153.99898,138.71288,965.69525,132.89113,200.65228,520.5057,-120.39125,217.47787,518.2123,126.76625,78.34127,67.5367,-146.30727,78.85076,79.41408,188.74965,340.44626,73.585594,-178.4177,343.15552,82.4835,162.55031,118.830414,992.2726
4.3604383,267.7988,1710.9181,18.010529,276.30527,1287.3623,204.80821,217.83945,1413.5184,183.39003,272.5967,1085.1338,-59.094532,327.6043,1232.5096,-183.27635,240.83781,1396.9733,-176.41875,323.98492,1092.5333,86.27473,349.98303,1218.4572,-154.20042,141.32753,964.4916,132.74449,198.5469,519.44464,-120.71265,214.99751,517.4371,126.7758,78.13372,67.42323,-146.62985,78.45475,79.54189,188.78137,340.40732,73.56612,-178.20457,343.24936,82.95453,162.5528,121.77991,991.7634
4.046982,265.1417,1710.918,17.495575,276.0901,1288.0549,205.11043,215.12727,1413.3303,183.4667,275.52646,1086.0853,-59.11871,327.36713,1233.6893,-184.08797,238.18156,1396.4734,-175.7249,325.54495,1093.4891,86.61014,351.29572,1220.5164,-154.685,143.5141,963.39355,132.77722,197.00365,518.8021,-121.21449,213.42065,516.5573,127.12531,78.40572,67.31586,-146.71529,78.39938,79.39092,189.00461,340.2579,73.66478,-178.15785,343.15753,82.9865,162.81784,124.4526,990.91876
3.981032,263.10147,1711.0142,17.369123,275.24716,1288.5734,205.07901,212.34477,1412.6188,183.27052,278.42645,1086.8441,-59.89844,327.89133,1234.6204,-184.86235,235.64948,1395.7473,-175.8386,327.48706,1094.1792,86.506256,351.7126,1221.8201,-155.0223,145.3766,962.1729,133.08914,196.14294,518.3464,-121.673485,212.53203,516.1586,127.21964,78.43371,67.225105,-146.76886,78.33911,79.27719,188.93872,340.30298,73.58176,-178.71625,342.74985,82.91044,162.9299,126.715614,990.2252
4.1434274,260.98615,1711.6879,17.397911,274.39142,1288.9583,205.05466,209.81984,1411.8403,183.08876,281.03604,1087.4274,-60.010643,327.6735,1235.4857,-185.75078,233.24968,1395.0359,-175.65947,329.13806,1094.9159,86.685295,352.40683,1223.9485,-155.37828,146.76425,961.3582,133.57529,196.3461,518.2501,-122.13892,212.50504,515.92065,127.19082,78.42041,67.228065,-146.84389,78.358574,79.32357,189.03047,340.34833,73.48658,-178.5497,342.82147,83.19106,163.17502,128.6093,989.75806
3.7458887,259.21616,1712.1254,16.995543,274.58127,1289.3694,205.23259,207.30928,1411.1776,182.7001,283.3809,1088.0128,-60.425926,327.8756,1236.267,-186.44574,231.18558,1394.3894,-175.4225,330.5149,1095.7045,86.19382,352.63623,1224.6573,-155.66809,147.67244,960.69946,133.62247,196.85881,518.28925,-122.399895,212.8178,516.06744,126.92824,78.14431,67.26031,-146.93752,78.36756,79.29704,189.02286,340.35483,73.389015,-178.84277,342.66232,83.04636,163.17046,129.9296,989.4449
3.4435916,257.5916,1712.4364,16.994238,273.90277,1289.6604,205.5709,205.60425,1410.5349,182.26617,285.3247,1088.5563,-61.042393,327.9926,1237.0759,-186.97444,229.53104,1394.0453,-175.30804,331.4716,1096.5394,84.377205,352.95087,1225.7073,-155.9274,148.45813,960.5583,133.6054,198.07463,518.4947,-122.50623,213.96826,516.05273,127.17668,78.42532,67.30053,-146.93745,78.36577,79.383125,189.02922,340.36444,73.10455,-178.49687,342.9036,82.86857,163.23064,130.81511,989.5204
3.25949,256.10757,1712.9469,16.661842,273.75833,1290.26,205.95882,204.15993,1410.1903,181.40341,286.71234,1089.2295,-61.49636,328.06967,1237.9009,-187.41093,228.24352,1394.0853,-175.64224,331.87704,1097.4297,86.0235,353.7507,1227.099,-155.92058,148.88075,960.6054,133.8112,199.80452,518.8101,-122.57977,215.61957,516.14075,127.20226,78.45703,67.355515,-146.98785,78.391754,79.573296,189.02757,340.451,72.93573,-178.2181,343.33533,82.620964,163.07552,131.34082,989.77875
2.89073,254.95259,1713.5525,16.463808,273.49387,1290.9675,206.06352,203.44801,1410.1576,181.52138,287.7182,1089.8135,-61.792915,328.11102,1238.8286,-187.6184,227.44957,1394.5144,-175.42729,332.31094,1098.1389,85.54415,354.50815,1227.9282,-155.8535,149.01271,960.8355,133.6607,201.55643,519.0097,-122.55545,217.38333,516.1939,126.88095,78.223206,67.56275,-146.8821,78.48354,79.690025,189.0554,340.48053,72.77851,-178.30617,343.35754,81.91324,162.96138,131.63852,990.219
2.4575639,254.29149,1714.325,16.282146,273.97662,1291.5631,206.06303,203.3054,1410.4473,179.97563,288.46732,1090.2024,-62.03991,328.13092,1239.8661,-187.64247,227.03577,1395.2567,-175.59526,332.19452,1098.9484,84.62522,353.99985,1228.8865,-155.96257,149.29875,961.3442,133.87712,203.57198,519.4529,-122.118546,219.0409,516.3511,127.14042,78.63932,67.6043,-146.85226,78.49296,79.82253,189.08807,340.5357,72.693665,-178.1153,343.4407,81.59528,162.82094,131.71895,990.8075
2.2614207,253.28023,1714.2632,16.158695,273.66287,1292.0654,205.83492,203.62898,1410.9911,180.54054,288.0215,1090.6475,-62.54064,328.38852,1240.9238,-187.50253,226.89655,1396.2672,-175.80988,331.97903,1099.7139,85.50518,354.71158,1230.6073,-155.85294,149.29936,961.7332,134.54654,206.40765,520.0837,-121.69608,220.87338,516.4682,126.823784,78.42801,67.69172,-146.78204,78.58224,79.92543,189.10631,340.67368,72.44746,-178.09181,343.5644,81.39554,162.5497,131.66609,991.2813
1.6095171,252.98206,1714.9484,16.211407,273.1252,1292.7292,205.67885,204.31587,1411.7612,180.11179,287.70413,1090.998,-62.602413,328.22046,1241.9233,-187.26712,226.90031,1397.4247,-176.59737,331.44574,1100.5522,85.24717,354.80237,1230.9413,-155.77452,149.32492,961.9213,134.16344,208.00502,520.39703,-121.73054,222.64644,516.77,126.65519,78.40961,67.89348,-146.70282,78.49755,80.08,189.03668,340.72217,72.156204,-177.94087,343.6064,81.3547,162.3197,131.48337,991.7022
0.9515809,252.70535,1715.6167,15.632528,273.44476,1293.4111,205.36876,205.06964,1412.5226,179.75687,287.29398,1091.27,-62.60913,328.0151,1242.7041,-186.87585,226.99773,1398.447,-176.61955,331.3721,1101.2085,84.87747,354.27585,1231.8716,-155.7499,149.17374,962.15894,134.27536,210.14732,520.94086,-121.740135,223.94139,517.0276,126.650665,78.45775,67.96509,-146.61926,78.628334,80.07346,189.10004,340.79706,72.11764,-177.82599,343.92593,81.321304,162.22438,131.21344,991.96497
0.48777676,252.2664,1715.5787,15.535737,273.3727,1293.8735,205.2682,205.8436,1413.3484,179.53763,286.78857,1091.5657,-62.31791,327.31583,1243.197,-186.5865,227.1143,1399.4773,-177.1463,331.1209,1101.9457,84.47415,354.0694,1231.9634,-155.84175,148.59885,962.22784,133.79578,212.18436,521.0388,-121.571815,224.96765,517.2344,127.14381,78.55606,68.06224,-146.57312,78.6625,80.18535,188.99457,340.94073,71.93988,-177.71075,343.9397,81.261795,162.19025,130.92491,992.09924
0.3418221,251.9488,1715.599,15.433071,273.2116,1294.1688,204.78015,206.57523,1413.872,179.31995,286.10272,1091.6842,-62.681934,327.32208,1243.4978,-186.28603,227.1561,1400.2483,-177.76212,331.02057,1102.5872,82.935265,353.07605,1231.7245,-155.71811,148.49452,962.248,134.14844,214.81532,521.4375,-122.10098,225.72755,517.53955,126.51328,78.53859,68.222084,-146.553,78.62383,80.255104,188.95082,341.06635,71.73021,-177.81313,344.1364,81.43399,162.2457,130.6084,992.1643
0.085811675,251.78723,1715.6965,15.408529,272.5663,1294.2545,204.2646,207.28317,1414.2153,179.20934,285.58154,1091.7615,-62.854744,327.12903,1243.6246,-186.09474,227.15562,1400.7704,-178.41049,330.94382,1103.1818,82.93891,353.3492,1231.9062,-155.53792,148.02025,962.11676,134.11552,216.35669,521.62054,-122.31977,226.38799,517.64886,126.96538,78.57655,68.17329,-146.65912,78.462265,80.39905,188.97661,341.12006,71.652855,-177.73822,344.10248,81.33183,162.27013,130.16663,992.06274
-0.61280507,251.81609,1715.9219,15.119432,272.86734,1294.3455,204.12468,207.63953,1414.4371,179.12569,285.24304,1091.6787,-62.959934,326.8529,1243.5614,-185.94942,227.05751,1401.0548,-179.45659,330.60083,1103.6632,82.94782,353.29984,1231.8851,-155.47217,147.44066,961.9647,134.92903,218.75279,521.8997,-122.43168,226.85512,517.62836,126.40271,78.66214,68.269714,-146.5433,78.63326,80.320625,189.00075,341.17487,71.59126,-177.67235,344.17874,81.34754,162.253,129.65149,991.84247
-0.3275453,251.50183,1715.9766,14.978142,272.5988,1294.2025,203.94168,207.87662,1414.4441,179.02223,284.95572,1091.5725,-63.156628,326.65414,1243.4349,-185.91916,226.83707,1401.1436,-179.12428,330.82446,1103.8022,82.352554,352.39606,1230.9631,-155.29964,146.87654,961.77673,134.83397,219.78508,521.9114,-122.65672,227.03539,517.5875,126.6692,78.88974,68.29647,-146.49442,78.69486,80.24428,188.99385,341.23563,71.51455,-177.69533,344.1174,81.406944,162.26184,129.07677,991.5913
-1.1649398,251.21632,1715.4523,15.008145,272.03998,1293.9042,204.06544,207.95648,1414.4158,178.80219,284.7337,1091.3453,-63.424976,326.44095,1243.1437,-186.0244,226.5372,1401.0015,-180.13705,330.70087,1103.8165,82.98752,353.0311,1231.304,-155.20201,146.256,961.5634,135.12047,221.06657,522.18555,-122.9292,227.18842,517.56396,126.64374,78.88125,68.31663,-146.69884,78.445015,80.35623,188.97737,341.26355,71.41528,-177.64589,344.1987,81.48504,162.4011,128.51096,991.3387
-1.2247726,251.2159,1715.2479,14.810914,271.88794,1293.563,203.7369,207.79492,1413.841,178.44801,284.72656,1091.1357,-63.306885,325.8805,1242.8591,-186.26682,226.16713,1400.6364,-179.96037,330.74908,1103.5985,82.02138,352.02167,1230.9484,-154.98064,145.37833,961.31213,135.69193,222.58011,522.2499,-123.068695,227.29047,517.46356,126.63687,78.90152,68.22667,-146.57344,78.6092,80.17717,188.92593,341.23267,71.40785,-177.56602,344.13596,81.624504,162.51956,127.864075,991.03595
-1.4457579,251.48253,1715.2749,14.585285,271.8156,1293.0911,203.7157,207.65718,1413.2479,178.20526,284.57816,1090.6794,-63.57421,325.66782,1242.4413,-186.5438,225.72871,1400.1056,-180.87997,330.35757,1103.2129,82.628395,352.9071,1230.4775,-154.81107,144.35797,961.1101,135.39268,223.63817,521.8754,-123.13846,227.40793,517.4167,126.71863,78.8705,68.285225,-146.59459,78.56737,80.08874,188.9286,341.20773,71.45617,-177.69337,343.91766,81.38162,162.60063,127.15532,990.76294
-1.0432911,251.46912,1715.3038,14.324653,271.62823,1292.6426,203.70457,207.4587,1412.5188,177.79797,284.44202,1090.0702,-64.19615,325.9039,1242.0312,-186.93312,225.3406,1399.4607,-181.07675,329.9976,1102.5557,81.567894,351.8379,1229.6135,-154.73822,143.13098,960.9197,136.31529,225.456,522.03394,-123.164856,227.4508,517.50555,126.73524,78.88002,68.24192,-146.7417,78.38876,80.036,188.86508,341.1557,71.366035,-177.75247,343.7471,81.3086,162.82799,126.43476,990.5306
-1.5205853,251.99028,1715.0481,13.963634,271.94287,1292.0414,203.69055,207.21364,1411.7003,177.64192,284.30142,1089.1661,-64.466576,325.74854,1241.461,-187.36993,225.00645,1398.6323,-181.06479,329.45966,1101.7302,81.656166,352.22455,1229.552,-154.69992,141.84654,960.55365,136.04845,226.1799,521.89374,-123.003944,227.68977,517.4199,126.531204,78.689064,68.17158,-146.68317,78.3662,79.914116,188.9394,341.23874,71.41671,-177.8557,343.63885,81.38087,162.96399,125.55046,990.30286
-1.7890564,252.34686,1714.4286,14.000714,271.36386,1291.2642,203.86125,207.08572,1410.8853,176.83762,284.22775,1088.5807,-64.44276,325.1562,1240.7198,-187.7712,224.77,1397.7992,-181.43921,328.467,1100.8435,81.62592,352.52835,1228.6115,-154.24297,140.05962,960.31287,136.67787,228.07816,522.10004,-122.89043,228.19289,517.46063,126.732376,78.81262,68.149864,-146.82332,78.12147,79.95249,188.89343,341.2568,71.44948,-177.82391,343.79416,81.60702,163.07391,124.57335,990.09534
-1.7469397,253.07687,1714.29,13.487566,272.02792,1290.7809,203.88927,207.09065,1409.9775,176.76828,283.73178,1087.6493,-64.72578,324.96707,1239.8856,-188.18118,224.60022,1396.9146,-180.99786,327.77637,1099.5182,81.59218,352.58066,1227.9204,-154.32388,138.26453,960.2017,137.004,229.74278,522.226,-122.70132,228.74997,517.6396,126.7561,78.30735,68.1038,-146.71469,78.254166,79.75273,188.79523,341.20087,71.43753,-177.77754,343.69025,81.67498,163.05063,123.352394,989.7583
-1.6990614,253.57147,1713.4551,13.269227,271.9829,1289.812,204.03056,207.32489,1409.0455,176.03542,282.9427,1086.5253,-65.06732,324.8236,1238.783,-188.58633,224.71587,1395.9951,-180.90623,326.6619,1098.192,81.41882,352.51578,1226.9182,-154.04958,136.3641,960.0366,136.79565,230.82463,522.4411,-122.46773,229.91298,517.6399,126.73203,78.779816,68.02435,-146.7048,78.20827,79.71247,188.83125,341.25192,71.50779,-177.7315,343.6137,81.52096,163.07509,121.92016,989.4311
-1.7739652,254.54712,1713.0831,13.083058,271.89035,1288.897,203.95824,207.80844,1408.2404,175.6754,282.3601,1085.2769,-65.70814,325.04013,1237.5786,-188.9505,224.95706,1395.1012,-180.79625,325.4407,1096.6887,81.32665,352.47375,1225.6908,-153.77733,134.25867,959.80096,137.20744,232.71896,522.9312,-122.45114,231.31387,517.92645,126.83738,78.25553,68.04566,-146.68092,78.189285,79.66211,188.8059,341.2804,71.55099,-177.65178,343.61508,81.62458,163.2068,120.36024,989.15643
-2.0038896,255.69981,1712.5422,12.896891,271.98853,1287.7723,203.81198,208.59178,1407.2867,175.48715,280.75308,1084.3414,-65.97578,324.8141,1236.2012,-189.18787,225.48848,1394.101,-180.74329,324.16745,1095.0968,81.38213,352.5836,1224.2413,-153.53229,132.07968,959.66925,137.54214,234.90956,523.27185,-122.32996,232.61163,518.27234,126.913826,78.25748,67.94056,-146.66634,78.0733,79.710144,188.76974,341.2318,71.66369,-177.75395,343.5196,81.66966,163.31418,118.51753,988.69904
-2.2462997,257.15817,1711.9551,12.680091,272.0389,1286.4489,203.55797,209.74883,1406.329,175.27783,279.98596,1082.4221,-65.83051,324.23187,1234.5614,-189.39413,226.19754,1393.0669,-180.97214,322.79514,1093.5557,80.941635,352.19415,1222.3243,-153.33575,129.70522,959.4259,138.90973,237.9616,524.2308,-121.857735,234.07309,518.642,126.81838,78.21404,67.97085,-146.59654,78.21245,79.60362,188.75479,341.2888,71.72369,-177.62885,343.76236,81.79626,163.3192,116.35909,988.12335
-2.505068,258.35437,1710.6257,12.600007,272.33334,1285.0322,203.64633,211.0509,1405.5387,174.80385,278.71866,1080.8826,-66.008965,323.9713,1232.8185,-189.5134,227.08409,1391.9482,-180.68684,321.55368,1091.5002,80.44121,351.17596,1219.9738,-153.16663,126.83271,959.3489,139.56065,240.39056,524.8439,-121.96551,235.7416,519.1575,126.82968,78.230484,68.009384,-146.5609,78.19859,79.61575,188.74924,341.22726,71.78028,-177.49301,343.74176,81.84087,163.35368,113.93534,987.4676
-2.8156528,259.73322,1709.2789,12.510968,272.54178,1283.3092,203.35963,212.44012,1404.4015,174.73709,277.25317,1079.0466,-66.17868,323.6988,1230.7112,-189.57413,228.06216,1390.706,-180.90578,320.12338,1089.3268,80.299904,350.94208,1217.6804,-152.47678,124.00763,958.92065,140.57346,243.06223,525.4123,-121.88597,237.63496,519.9113,126.91172,78.19856,67.89706,-146.59657,78.34273,79.57906,188.6934,341.28476,71.86455,-177.2931,343.9154,82.08124,163.74658,111.41787,986.7526
-2.8157785,261.37872,1707.4407,12.366685,273.0134,1281.3236,203.13782,214.05981,1403.0525,175.03236,275.4096,1077.2559,-66.55384,323.8878,1228.3641,-189.42584,229.21223,1389.1803,-181.19658,318.7327,1086.9829,80.40043,350.97253,1215.5114,-152.01013,121.02237,958.7173,140.63315,244.89372,525.38727,-122.41669,240.33447,520.50214,126.64593,78.42359,67.872444,-146.55452,78.6279,79.537445,188.67386,341.28766,71.926155,-177.31308,343.88165,82.06949,163.76256,108.521126,985.7485
