Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
4,2,4.10645,-2.7655,-54.7552,-3663.76,404.052,192.536,162.379,265.912,0,-5.70984,-4.79797,-43.6877,-2830.26,-39.3061,-591.522,-155.9,264.784,0
4,3,4.10645,-3.07068,-54.7552,-3297.55,281.982,375.642,160.15,259.223,0,-4.48914,-4.79797,-45.5188,-3013.37,-161.376,-408.416,-158.545,266.201,0
4,4,4.41162,-3.68103,-55.9759,-4029.97,-1182.86,741.853,133.868,270.995,0,-4.79432,-5.10315,-45.5188,-2647.16,82.7642,-316.864,-153.182,258.155,0
4,5,3.19092,-2.7655,-54.1449,-3663.76,-938.721,192.536,137.663,266.666,0,-4.79432,-5.40832,-45.5188,-3196.47,82.7642,-225.311,-153.182,270.223,0
4,6,3.4961,-3.07068,-56.5863,-3663.76,-572.51,558.747,144.883,263.746,0,-4.18396,-5.7135,-45.5188,-2830.26,-283.447,-42.2054,-161.227,262.178,0
4,7,1.66504,-3.07068,-57.1967,-4029.97,-572.51,192.536,144.991,269.458,0,-3.87879,-6.01867,-47.9602,-3562.68,-283.447,-133.758,-160.91,274.284,0
4,8,2.27539,-3.07068,-56.5863,-3846.86,-1182.86,100.984,134.096,266.982,0,-1.13221,-5.10315,-44.2981,-3562.68,815.186,-316.864,-136.598,280.425,0
4,9,2.58057,-3.07068,-56.5863,-3846.86,-694.581,467.195,142.725,266.982,0,-4.18396,-5.40832,-46.1291,-3196.47,-39.3061,-316.864,-155.852,269.294,0
5,0,1.35987,-3.37585,-56.5863,-4396.18,-84.2289,284.089,153.511,276.69,0,-4.18396,-5.10315,-44.2981,-3013.37,82.7642,49.3473,-153.132,268.025,0
5,1,2.88575,-3.68103,-55.3656,-4213.08,-938.721,284.089,138.045,275.096,0,-3.26844,-4.79797,-44.2981,-3928.89,204.834,-316.864,-150.376,288.692,0
5,2,3.19092,-3.68103,-55.9759,-4945.5,-694.581,375.642,142.591,287.35,0,-4.79432,-4.79797,-44.9084,-3928.89,-39.3061,-408.416,-155.875,287.487,0
5,3,2.88575,-3.68103,-57.1967,-3663.76,-84.2289,-82.1218,153.527,263.056,0,-2.96326,-6.01867,-44.2981,-3379.58,204.834,-408.416,-150.376,276.292,0
5,4,2.27539,-2.7655,-56.5863,-3663.76,-328.37,467.195,149.197,263.746,0,-6.62537,-3.88244,-43.0774,-3196.47,-39.3061,-316.864,-155.912,274.203,0
5,5,2.27539,-3.68103,-56.5863,-4029.97,-450.44,467.195,147.04,270.218,0,-0.827031,-5.10315,-44.9084,-3745.79,82.7642,-225.311,-153.157,283.409,0
5,6,2.88575,-3.68103,-57.1967,-4029.97,-1671.14,558.747,125.783,269.458,0,-3.57361,-6.01867,-43.0774,-3379.58,571.045,-225.311,-141.744,278.454,0
5,7,4.10645,-3.98621,-54.1449,-3480.65,-816.651,467.195,139.917,263.284,0,-6.01502,-5.7135,-47.3498,-3379.58,-39.3061,-316.864,-155.83,271.375,0
5,8,2.27539,-3.37585,-54.1449,-4213.08,-1304.93,375.642,130.899,276.811,0,-3.87879,-5.10315,-46.1291,-3379.58,-39.3061,-408.416,-155.852,273.263,0
5,9,7.46338,-3.37585,-56.5863,-3297.55,-572.51,-82.1218,144.883,257.275,0,-5.09949,-5.40832,-44.9084,-3196.47,204.834,-42.2054,-150.439,271.178,0
6,0,2.58057,-3.07068,-57.1967,-5128.6,37.8414,375.642,155.662,288.666,0,-3.26844,-5.7135,-45.5188,-3562.68,82.7642,-316.864,-153.182,278.268,0
6,1,2.27539,-2.46033,-55.9759,-3297.55,-938.721,284.089,138.23,257.91,0,-6.01502,-5.7135,-46.1291,-2830.26,204.834,-408.416,-150.56,261.355,0
6,2,1.97022,-0.324096,-54.7552,-3297.55,-694.581,-356.78,142.315,259.223,0,-3.87879,-5.7135,-44.2981,-3196.47,82.7642,-225.311,-153.132,272.158,0
6,3,4.41162,-3.07068,-54.1449,-4029.97,-1182.86,650.3,133.154,273.429,0,-5.40467,-4.18762,-44.9084,-3379.58,82.7642,-316.864,-153.157,275.255,0
6,4,3.80127,-3.07068,-57.1967,-4029.97,-450.44,924.958,147.125,269.458,0,-3.87879,-5.7135,-46.7395,-3379.58,82.7642,-225.311,-153.229,272.307,0
6,5,2.58057,-3.37585,-57.807,-4213.08,-694.581,467.195,142.985,271.882,0,-6.32019,-4.79797,-43.6877,-3379.58,-39.3061,-316.864,-155.9,277.358,0
6,6,1.66504,-3.68103,-59.6381,-4396.18,-1060.79,467.195,137.213,272.714,0,-6.01502,-5.10315,-45.5188,-3379.58,82.7642,-225.311,-153.182,274.246,0
