head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rHip                          _X,rHip                          _Y,rHip                          _Z
2.3208349,-93.55607,1329.1943,2.6356013,-48.56417,891.66174,197.83267,-88.87718,989.81934,164.88995,-52.820328,679.95557,-76.16133,-4.599047,826.7206,-199.82103,-85.452805,987.97095,-203.85632,-6.4314246,701.565,55.69672,22.19891,824.5396,173.10823,218.70474,551.21387,-140.60756,237.86143,551.0315,132.84096,116.074875,68.23958,-137.19194,122.20598,79.721054,196.57224,376.4913,76.54851,-195.47333,380.93854,83.732025,-114.52458,-203.26784,557.51917,0.0,0.0,0.0
2.371028,-93.72959,1329.1499,2.6708663,-48.66363,891.60944,197.9607,-89.05594,989.7824,164.96404,-52.98421,679.949,-76.15137,-4.526671,826.7242,-199.7366,-85.44555,988.0345,-203.86855,-6.3793,701.64197,55.819508,22.165606,824.5823,173.06273,218.72734,551.3233,-140.53671,237.84268,551.0001,132.84013,116.09185,68.208244,-136.82024,122.12444,79.63621,196.55814,376.53366,76.53671,-195.47104,380.8935,83.670166,-114.95645,-203.1183,558.93695,0.0,0.0,0.0
2.6199167,-93.92951,1329.1589,3.4481516,-49.201897,891.5456,198.13794,-89.310455,989.81696,165.03737,-53.111942,679.9418,-75.97668,-4.7370257,826.793,-199.65399,-85.446,988.09155,-203.52652,-6.1715717,701.5746,56.238342,21.726408,825.04315,172.97108,218.6452,551.3091,-140.377,237.74512,551.0354,132.93918,116.21034,68.22575,-137.1958,122.21676,79.70065,196.5858,376.55618,76.53305,-195.41805,380.88837,83.73277,-115.61757,-203.04846,560.5966,0.0,0.0,0.0
2.7582004,-94.18873,1329.2181,3.0093422,-49.02054,891.67865,198.24626,-89.501656,989.8476,165.06104,-53.25888,679.8667,-75.86893,-4.7916017,826.82794,-199.57787,-85.55418,988.1411,-203.49567,-6.2284055,701.6592,56.378254,21.78441,824.8203,172.82901,218.45924,551.20135,-140.24431,237.69708,550.98926,132.88968,116.13869,68.22308,-137.17026,122.14907,79.684204,196.54475,376.58762,76.58597,-195.47075,380.8992,83.80644,-116.50544,-203.06165,562.47986,0.0,0.0,0.0
3.0146224,-94.75161,1329.1779,3.0794039,-49.17487,891.7349,198.30582,-89.69387,989.83704,164.54958,-54.033115,680.9123,-75.87796,-4.795785,826.8757,-199.4535,-85.67258,988.1852,-203.43817,-6.3173842,701.7289,56.401253,21.448982,825.04706,172.85048,218.32404,551.20807,-140.14465,237.56699,551.0001,132.86122,116.11231,68.192184,-137.14711,122.43737,79.79667,196.57634,376.52533,76.61146,-195.50311,380.8747,83.76444,-117.615486,-203.16026,564.56647,0.0,0.0,0.0
3.1683962,-94.99406,1329.2632,3.1635823,-49.44061,891.71735,198.37354,-89.95371,989.8346,164.70001,-54.195946,680.9212,-75.695366,-4.9494843,826.89215,-199.35768,-85.83638,988.2338,-203.37453,-6.4012904,701.7887,56.491726,21.36053,824.7946,173.07477,218.11551,550.99927,-140.08104,237.45285,551.0299,132.8929,116.12976,68.21865,-136.74095,122.33457,79.659134,196.61119,376.52432,76.61485,-195.45355,380.88202,83.87185,-118.94094,-203.34584,566.83496,0.0,0.0,0.0
3.4160118,-95.44892,1329.1372,3.2037084,-49.526814,891.73364,198.51035,-90.20866,989.84485,164.74268,-54.536674,680.97797,-75.61469,-5.1662717,826.92017,-199.24768,-86.075386,988.28485,-203.26907,-6.55884,701.8465,56.62324,21.00468,825.04517,173.32176,217.89034,551.30054,-140.02165,237.284,551.0306,132.80077,116.093254,68.20366,-137.21619,122.18312,79.66507,196.60959,376.57208,76.68189,-195.51993,380.8323,83.851456,-120.47281,-203.61897,569.2625,0.0,0.0,0.0
3.5018897,-96.15403,1329.4497,3.343462,-49.85685,891.7947,198.57803,-90.49508,989.8094,164.68463,-54.57179,680.7323,-75.52935,-5.4214277,826.9369,-199.12654,-86.27896,988.31525,-203.22192,-6.755642,701.8955,56.74699,20.734291,825.0517,173.27783,217.7814,550.93115,-139.93346,237.12259,551.0474,132.91595,116.14848,68.18929,-137.21243,122.19089,79.67481,196.56627,376.51868,76.65078,-195.54031,381.00305,83.8911,-122.1998,-203.97917,571.8252,0.0,0.0,0.0
3.6050584,-96.564285,1329.2974,3.4238286,-50.179905,891.8347,198.70682,-90.856316,989.8193,164.86775,-55.037212,680.97485,-75.38825,-5.6910987,826.9639,-199.03828,-86.585464,988.3484,-203.10464,-6.9393063,701.9358,56.856743,20.46362,825.0859,173.52866,217.54842,550.9376,-139.90567,236.97406,551.049,132.8616,116.021484,68.200874,-137.19847,122.16823,79.666214,196.60469,376.50528,76.67088,-195.4537,380.8168,83.87394,-124.10824,-204.42485,574.498,0.0,0.0,0.0
3.7790647,-97.14839,1329.4479,3.4708886,-50.48139,891.8487,198.943,-91.14996,989.9749,164.82297,-55.174828,680.77795,-75.31742,-6.0339317,827.04626,-198.94467,-86.874855,988.39087,-202.9384,-7.1632013,701.96796,56.991196,20.12678,825.1654,173.719,217.32304,550.92596,-139.85555,236.82518,551.08905,132.8666,116.1685,68.141815,-137.19809,122.14193,79.63001,196.59042,376.47556,76.65836,-195.56279,380.689,83.69277,-126.18204,-204.95314,577.2553,0.0,0.0,0.0
3.8192377,-97.86155,1329.1177,3.6866806,-50.894585,891.8674,199.07738,-91.539154,989.9328,165.0131,-55.549404,680.9203,-75.15149,-6.3752003,827.108,-198.8572,-87.23361,988.39026,-202.8878,-7.4134007,702.02203,57.099495,19.742163,825.2628,174.0764,217.00992,551.125,-139.8045,236.65474,551.0672,132.87343,116.04134,68.22773,-137.20567,122.157524,79.6729,196.62317,376.4838,76.742935,-195.50125,380.81207,83.7669,-128.40257,-205.55992,580.0706,0.0,0.0,0.0
4.078527,-98.37492,1329.2285,4.3709345,-51.744244,891.74347,199.18977,-91.99591,989.92615,165.0258,-55.88861,680.8354,-75.0556,-6.743936,827.1221,-198.7111,-87.631996,988.41064,-202.74423,-7.697943,702.0602,57.203457,19.385572,825.3031,174.41734,216.76988,551.1324,-139.79033,236.47731,551.08044,132.83826,115.994385,68.241905,-137.2363,122.11807,79.706276,196.6266,376.48358,76.72454,-195.35004,380.85373,83.835945,-130.7487,-206.23973,582.91724,0.0,0.0,0.0
4.1503882,-98.85206,1329.1401,3.9976814,-51.988354,892.0634,199.27576,-92.49645,989.90466,165.30476,-56.325012,680.53186,-75.033806,-7.0998445,827.1776,-198.6132,-88.051895,988.42365,-202.61868,-7.967903,702.0762,57.329453,19.022661,825.35565,174.7906,216.52998,551.11487,-139.76874,236.33456,551.076,132.86145,116.05449,68.2405,-137.23523,122.12647,79.65457,196.6989,376.48572,76.799164,-195.47502,380.7576,83.86542,-133.19666,-206.98564,585.7678,0.0,0.0,0.0
4.554863,-99.46159,1329.2004,4.069502,-52.32672,891.92914,199.33037,-93.07182,989.8819,165.31218,-56.52912,680.3872,-74.92528,-7.534417,827.2275,-198.51906,-88.55068,988.428,-202.54874,-8.365607,702.12463,57.515472,18.62734,825.4438,175.20006,216.2711,551.10614,-139.73451,236.19766,551.072,132.85588,116.117645,68.21521,-137.2271,122.152954,79.69164,196.69511,376.46506,76.84866,-195.45856,380.81458,83.88299,-135.7199,-207.78914,588.5953,0.0,0.0,0.0
4.657495,-100.15612,1329.265,4.259139,-52.78245,892.2116,199.4182,-93.64396,989.84784,165.55139,-56.71148,680.5129,-74.80436,-7.9429517,827.2793,-198.39252,-89.09024,988.41504,-202.43129,-8.747846,702.15686,57.538216,18.188612,825.46375,175.73563,216.0878,551.07056,-139.7005,236.07764,551.07904,132.85654,116.066284,68.189316,-137.19171,122.13909,79.68872,196.64314,376.4573,76.86771,-195.35358,381.01703,83.925255,-138.28923,-208.6402,591.3722,0.0,0.0,0.0
4.8650503,-101.140434,1329.1859,4.26214,-53.262802,892.0733,199.4991,-94.22106,989.8544,165.76779,-57.498005,680.84973,-74.6684,-8.384718,827.34174,-198.31892,-89.6819,988.4129,-202.22191,-9.16331,702.20496,57.727936,17.694477,825.46893,176.15286,215.88046,551.0868,-139.66885,235.9349,551.0598,132.98944,116.09561,68.22689,-137.21588,122.150024,79.645515,196.73685,376.48154,76.901924,-195.44304,381.0136,84.042366,-140.87254,-209.52702,594.0716,0.0,0.0,0.0
4.8040705,-101.99048,1329.4254,4.2870464,-53.706703,892.16895,199.68088,-94.826744,989.89417,165.52303,-57.8487,680.41327,-74.54105,-8.993646,827.38586,-198.16284,-90.26895,988.4126,-202.10277,-9.612365,702.28467,57.72777,17.172441,825.25543,176.37628,215.71103,550.9933,-139.64569,235.83818,551.08514,132.9491,116.009315,68.236664,-137.22014,122.164406,79.663055,196.68349,376.48807,76.91548,-195.29684,381.0307,84.10516,-143.43489,-210.43614,596.6666,0.0,0.0,0.0
5.0878015,-102.56617,1329.4794,4.4749436,-54.269844,892.22034,199.90192,-95.37959,989.8575,166.00671,-58.457344,680.32227,-74.50118,-9.443088,827.432,-198.12645,-90.90244,988.4694,-201.98993,-10.04324,702.32794,58.140217,16.678669,825.642,177.03668,215.44104,551.46014,-139.61656,235.7153,551.09393,132.93965,116.062515,68.21696,-137.16956,122.12717,79.66254,196.66888,376.47473,76.91642,-195.47209,380.8736,83.82156,-145.93837,-211.35211,599.1312,0.0,0.0,0.0
5.3676267,-103.31788,1329.4938,4.580837,-54.856464,892.2974,200.14871,-96.20398,989.93585,166.06111,-58.94636,680.4482,-74.43587,-9.953202,827.4819,-198.10786,-91.54827,988.50745,-201.88219,-10.57273,702.42755,58.172142,16.164095,825.768,177.33253,215.17426,551.3033,-139.57858,235.63303,551.12555,132.90723,116.12453,68.22696,-137.18799,122.166534,79.66641,196.73375,376.49088,76.915665,-195.55153,380.99066,83.86557,-148.34045,-212.2568,601.4393,0.0,0.0,0.0
5.747075,-103.94076,1329.4989,4.2084646,-54.739162,892.34174,200.25043,-96.85104,989.9644,166.15746,-58.767883,680.3849,-74.33352,-10.454668,827.5953,-197.98361,-92.22356,988.55035,-201.7866,-11.080058,702.529,58.28102,15.61441,825.8823,177.49168,215.04088,551.2122,-139.55728,235.53645,551.0992,132.89325,116.05246,68.211555,-137.20746,122.13882,79.667175,196.73628,376.46466,76.94993,-195.49887,380.96964,83.89543,-150.60799,-213.0999,603.5644,0.0,0.0,0.0
5.808432,-104.85067,1329.6252,4.2585225,-55.792183,892.45087,200.04472,-97.58874,989.80585,166.34695,-59.245358,680.4596,-74.158455,-11.09978,827.731,-197.83496,-92.86602,988.63477,-201.5985,-11.588512,702.6283,58.398632,15.018216,826.0209,177.73784,214.81723,551.1738,-139.49702,235.43622,551.1208,132.89641,116.106415,68.2047,-137.18977,122.16919,79.65013,196.72978,376.4417,76.89097,-195.73318,380.90164,83.996735,-152.67749,-213.88597,605.48224,0.0,0.0,0.0
5.366238,-106.00242,1329.5604,4.64586,-56.231457,892.6015,200.17471,-98.31664,989.9039,166.29584,-60.37905,681.05945,-74.008354,-11.761541,827.84033,-197.74266,-93.550735,988.72833,-201.60146,-12.117459,702.7244,58.4437,14.449085,826.15454,178.1557,214.70642,551.36633,-139.41478,235.35417,551.1063,132.90239,116.060104,68.22988,-137.19502,122.159035,79.645096,196.78862,376.4737,76.94078,-195.43965,380.8769,83.791046,-154.50792,-214.58853,607.1728,0.0,0.0,0.0
5.3731313,-106.766266,1329.6521,4.7381434,-56.803947,892.6766,200.38744,-99.07515,990.075,166.35674,-60.816643,681.11847,-73.97644,-12.221006,827.9683,-197.67958,-94.17443,988.82855,-201.45888,-12.595517,702.8646,58.577885,13.905262,826.35236,178.32585,214.53976,551.3977,-139.35979,235.2385,551.1048,132.87405,116.10423,68.21189,-137.35835,122.67915,79.80205,196.77167,376.46106,76.967834,-195.49544,381.0463,84.06201,-156.05438,-215.19229,608.6187,0.0,0.0,0.0
5.6213126,-107.64669,1329.7388,4.653861,-56.97803,892.83594,200.52267,-99.751015,990.13416,166.40106,-60.864017,680.69604,-73.820526,-12.663974,828.12244,-197.49875,-94.86847,988.8969,-201.3047,-13.081051,703.0149,58.70017,13.32639,826.56494,178.42535,214.33069,551.4762,-139.31973,235.12706,551.1764,132.89098,116.08351,68.2003,-137.21965,122.20145,79.71139,196.71764,376.493,77.010475,-195.4094,381.24692,84.096,-157.27731,-215.68596,609.8069,0.0,0.0,0.0
5.533876,-108.51233,1329.8684,4.893007,-57.80431,893.04315,200.68105,-100.46375,990.2363,166.43906,-61.42737,681.15765,-73.69205,-13.245631,828.32544,-197.35165,-95.61613,988.99084,-201.21654,-13.521221,703.1609,58.830013,12.838228,826.76917,178.55467,214.17079,551.5131,-139.17307,235.01797,551.16125,132.87292,116.09742,68.22027,-137.18991,122.20659,79.72284,196.77733,376.43927,77.03771,-195.50183,381.14713,84.07513,-158.1453,-216.06291,610.7295,0.0,0.0,0.0
5.721026,-109.24983,1329.9623,4.947729,-58.4302,893.18243,200.60307,-100.98104,990.2678,166.51384,-61.991665,681.3545,-73.51845,-13.814712,828.5081,-197.34247,-96.26503,989.0858,-201.09114,-13.9755945,703.31757,58.935795,12.282038,827.00024,178.59746,213.97089,551.6076,-139.08221,234.85028,551.1772,132.89342,116.09441,68.23391,-137.19385,122.187546,79.72794,196.7439,376.46072,77.03737,-195.56912,380.82455,83.88955,-158.63774,-216.32182,611.38495,0.0,0.0,0.0
5.7272835,-110.29594,1329.8314,5.0124984,-58.850746,893.30664,200.95464,-101.5423,990.46967,166.6012,-62.487587,681.48676,-73.52132,-14.252554,828.6534,-197.25856,-96.88231,989.2233,-200.94159,-14.387311,703.44824,58.989178,11.799046,827.1317,178.55722,213.75137,551.6793,-138.99443,234.6966,551.2141,132.92871,116.0177,68.32962,-137.12735,122.39609,79.83169,196.79683,376.46326,77.093834,-195.45363,381.0659,84.12471,-158.74786,-216.4671,611.77844,0.0,0.0,0.0
5.9301777,-110.87338,1330.0144,4.8576365,-58.929893,893.3261,201.14009,-102.09838,990.53296,166.64244,-62.806908,681.56885,-73.43342,-14.6248455,828.82294,-197.11925,-97.54248,989.2582,-200.79869,-14.780698,703.62573,59.22092,11.372336,827.3371,178.501,213.52902,551.75885,-138.8248,234.55685,551.3035,132.95453,116.00313,68.29201,-137.12408,122.20509,79.727356,196.77852,376.4525,77.14941,-195.41608,381.1105,84.05289,-158.48535,-216.50964,611.92334,0.0,0.0,0.0
6.1378117,-111.41077,1330.0781,4.9956775,-59.680862,893.45526,201.45226,-102.80907,990.7411,166.68742,-62.97237,681.541,-73.42348,-15.003587,828.9491,-197.05556,-98.10961,989.3466,-200.70787,-15.143166,703.76404,59.3315,10.949602,827.5131,178.3208,213.22348,551.8552,-138.7768,234.28485,551.27423,132.954,115.95356,68.318535,-137.15761,122.17268,79.75974,196.73538,376.43103,77.26574,-195.45493,380.85092,83.95564,-157.87924,-216.46735,611.8418,0.0,0.0,0.0
6.1465216,-111.60135,1329.8918,5.046673,-60.171524,893.5258,201.54065,-103.25948,990.71716,166.9016,-63.153828,681.25903,-73.24648,-15.50758,829.1347,-196.94531,-98.65676,989.4056,-200.62825,-15.453736,703.8954,59.398003,10.55402,827.6619,178.11385,212.864,551.8115,-138.67415,234.024,551.2808,133.0269,115.97443,68.29779,-137.1604,122.20084,79.76373,196.691,376.41733,77.42595,-195.47702,380.99524,83.96992,-156.9807,-216.36574,611.5657,0.0,0.0,0.0
6.413372,-111.74345,1330.1105,5.250204,-60.294598,893.643,201.69173,-103.68997,990.7067,167.04494,-63.38471,681.2859,-73.14819,-15.878966,829.24243,-196.95607,-99.121086,989.4911,-200.47816,-15.742798,704.00635,59.609013,10.282644,827.79315,177.69495,212.41304,551.6861,-138.56479,233.70335,551.34174,133.12476,115.895615,68.34833,-137.19066,122.19208,79.76471,196.72067,376.37064,77.5179,-195.53613,380.81085,84.02643,-155.86575,-216.23853,611.13745,0.0,0.0,0.0
6.4331613,-111.57338,1330.1123,5.4125133,-60.53758,893.76086,201.7366,-104.08119,990.8206,167.30272,-63.987434,681.7948,-73.060905,-16.106943,829.3534,-196.84367,-99.501114,989.56415,-200.392,-16.002327,704.1029,59.69288,10.030972,827.8655,177.39856,212.00284,552.1061,-138.54417,233.27132,551.3828,133.22365,115.85821,68.36345,-137.15576,122.15834,79.77882,196.76012,376.3943,77.755875,-195.41397,381.12048,84.16871,-154.7502,-216.20673,610.6606,0.0,0.0,0.0
6.6359015,-111.16772,1330.1951,5.4327474,-60.631527,893.71716,202.07153,-104.18811,990.76855,167.43266,-64.20338,681.7147,-73.05581,-16.245201,829.362,-196.74733,-99.77495,989.55145,-200.30962,-16.185114,704.16455,59.80886,9.880084,827.83563,176.8897,211.6201,552.24945,-138.50565,232.84338,551.42426,133.29234,115.77792,68.436806,-137.16931,122.29598,79.72281,196.81795,376.3212,77.85926,-195.53708,380.99335,84.16256,-153.50215,-216.06662,610.02954,0.0,0.0,0.0
7.0546618,-110.35323,1330.0189,5.620743,-60.713318,893.7234,202.16534,-104.242424,990.7553,167.62123,-64.26714,681.65,-72.862236,-16.356869,829.40063,-196.67194,-99.93398,989.5155,-200.2082,-16.411713,704.1528,59.892334,9.796179,827.72345,176.57347,211.1265,552.4008,-138.5403,232.38551,551.5078,133.40977,115.74572,68.45852,-137.19923,122.14335,79.795525,196.79544,376.26053,78.07092,-195.53763,380.81915,84.10756,-152.32838,-216.04048,609.4506,0.0,0.0,0.0
7.690539,-109.06993,1329.6272,5.6413116,-60.52465,893.51,202.1905,-104.08349,990.6437,167.56639,-64.057236,681.40656,-72.766594,-16.429028,829.2826,-196.53772,-99.8768,989.4593,-200.17061,-16.576443,704.07306,59.93083,9.881198,827.2169,176.22742,210.72623,552.49426,-138.57167,231.83694,551.52576,133.54892,115.663994,68.45218,-137.19228,122.14647,79.77232,196.8367,376.2683,78.17756,-195.3857,381.12924,84.31177,-151.9154,-216.42126,609.2805,0.0,0.0,0.0
7.5737495,-107.72474,1329.3984,5.903791,-60.53367,893.25183,202.00911,-103.69206,990.4407,167.92584,-64.5675,681.4218,-72.60781,-16.376247,829.0427,-196.38536,-99.624344,989.35956,-200.13159,-16.77525,703.84766,60.072697,9.868603,827.21014,175.62877,210.16821,552.652,-138.77415,231.30081,551.5766,133.54128,115.5957,68.43328,-137.20767,122.19843,79.73743,196.89673,376.18994,78.41296,-195.41742,380.97305,84.23036,-151.32832,-216.8583,608.9615,0.0,0.0,0.0
7.8320003,-105.97382,1328.9517,6.142139,-60.33469,892.8791,202.0654,-103.002525,990.16534,167.98651,-64.680305,681.14716,-72.49037,-16.300982,828.7282,-196.12112,-99.13671,989.1957,-200.01845,-16.949636,703.52374,60.23706,10.074067,826.7963,175.1974,209.69533,552.63715,-138.9561,230.7243,551.6197,133.6548,115.61125,68.48133,-137.21118,122.1265,79.69033,196.91245,376.15265,78.56406,-195.4673,381.0334,84.52159,-151.40163,-217.35468,608.9381,0.0,0.0,0.0
8.630446,-103.750046,1328.7384,6.228805,-59.89787,892.43494,202.21342,-102.102104,989.84174,167.86766,-64.39407,680.4464,-72.36371,-16.073744,828.1895,-195.9573,-98.48043,988.9616,-199.9501,-17.102526,703.0657,60.236065,10.281262,826.27905,175.10503,209.31581,552.86554,-139.23265,230.098,551.6651,133.73477,115.550575,68.4947,-137.19884,122.127174,79.671135,196.99269,376.02527,78.76112,-195.4497,380.65222,84.31721,-152.20602,-217.87991,608.38495,0.0,0.0,0.0
8.534401,-101.31476,1328.173,6.373863,-59.55675,891.6735,202.27914,-101.09208,989.4084,167.79446,-64.680664,680.2841,-72.27402,-15.859664,827.52277,-195.70279,-97.62023,988.6628,-199.94894,-17.29069,702.52325,60.330166,10.520481,825.5575,174.74219,208.81894,552.8652,-139.70618,229.39485,551.66077,133.76167,115.46472,68.45264,-137.2329,122.1288,79.70231,197.0501,375.99484,79.036644,-195.48642,380.95193,84.61934,-152.62894,-218.39146,609.42395,0.0,0.0,0.0
9.1499605,-98.34978,1327.6134,6.5250106,-58.836918,891.00977,202.75375,-99.79174,989.0168,168.2051,-64.6375,679.67975,-72.21464,-15.566163,826.687,-195.5066,-96.53492,988.27545,-199.9644,-17.515697,701.8279,60.439972,10.9400835,824.4692,174.7946,208.44777,553.17847,-139.99211,228.91643,551.80237,133.64418,115.20801,68.45609,-137.20052,122.11072,79.64111,197.11063,375.98752,79.45255,-195.45131,380.97604,84.686,-155.14262,-219.63058,610.6528,0.0,0.0,0.0
9.640027,-95.276794,1326.3782,6.573391,-57.981102,890.1245,202.75006,-98.10559,988.30725,168.2866,-64.875275,678.85614,-72.11317,-15.141237,825.7944,-195.27966,-95.378654,987.74866,-200.00687,-17.664917,700.95306,60.376312,11.3364105,823.32684,174.57616,208.05911,553.3126,-140.38828,228.36826,551.8913,133.91579,115.260735,68.388,-137.30305,122.094475,79.64131,197.24239,375.89062,79.88349,-195.63939,380.72787,84.68005,-153.39018,-219.37086,608.9043,0.0,0.0,0.0
10.172416,-91.45354,1325.667,6.693132,-57.07407,889.0974,202.85132,-96.51073,987.39484,168.03218,-65.27307,677.81537,-72.05583,-14.833562,824.59863,-195.10565,-93.98535,987.1209,-199.97754,-17.865702,699.8939,60.417595,11.883873,821.86127,174.29733,207.68306,553.4303,-140.6824,227.83342,551.96936,134.03723,115.14405,68.360985,-137.26259,122.08316,79.58518,197.26825,375.78955,80.3707,-195.5156,380.93164,84.93285,-153.18623,-219.82372,609.0819,0.0,0.0,0.0
10.663948,-87.49284,1324.4973,6.316038,-55.299232,887.9817,203.022,-94.425514,986.61926,168.20801,-65.82565,676.84534,-72.05776,-14.157408,823.2404,-194.89554,-92.3805,986.4142,-200.07332,-18.124626,698.7127,60.400017,12.587503,820.26514,173.91321,207.25592,553.49133,-141.04439,227.25955,552.0397,134.01459,114.793274,68.612686,-137.28828,122.02747,79.638405,197.37282,375.67963,80.89916,-195.61995,380.5251,84.7124,-151.8669,-220.20274,607.3184,0.0,0.0,0.0
11.413245,-82.89473,1323.7894,6.6209784,-54.23959,886.75964,203.2299,-92.256485,985.4203,168.27875,-65.38152,675.15533,-71.96785,-13.413911,821.74945,-194.76765,-90.609764,985.6078,-200.32523,-18.379911,697.3734,60.462036,13.408995,818.36865,173.88821,206.93224,553.5285,-141.4929,226.69653,552.0893,134.02312,114.453835,68.71703,-137.27386,121.97101,79.602234,197.53888,375.56107,81.30741,-195.53958,380.47092,84.87608,-151.78668,-220.58922,607.3804,0.0,0.0,0.0
11.789203,-78.00266,1322.6664,6.615147,-52.691113,885.4125,203.1797,-89.73741,984.3205,168.228,-66.27045,674.26166,-71.92101,-12.521711,820.0859,-194.56161,-88.564804,984.62946,-200.39308,-18.60267,695.86707,60.126495,14.147983,816.1546,173.66557,206.54642,553.8224,-141.91518,226.22949,552.1802,134.6777,114.410614,68.376755,-137.35512,121.97201,79.511345,197.7523,375.5101,81.765785,-195.65083,380.63748,85.17307,-153.1161,-221.25694,608.682,0.0,0.0,0.0
12.304945,-72.94637,1321.4668,6.7679634,-50.90238,883.89154,203.61229,-87.08563,983.0731,168.23024,-66.41052,672.91064,-71.95094,-11.636436,818.34424,-194.4558,-86.319984,983.58984,-200.60565,-18.932562,694.27045,60.26496,15.264665,814.2775,173.28172,206.34819,553.9468,-142.28354,225.7503,552.28064,134.75137,114.29854,68.47298,-137.34563,121.91625,79.477036,198.05675,375.3888,82.1223,-195.69331,380.6043,85.52554,-153.18999,-221.51569,608.80145,0.0,0.0,0.0
12.948474,-67.18689,1319.9803,6.9382696,-49.007263,882.3832,203.84622,-84.04401,981.6907,168.50095,-66.41462,671.0388,-71.98255,-10.3815155,816.3922,-194.30225,-83.81054,982.4495,-200.6918,-19.22743,692.4793,60.33826,16.406616,811.92957,173.12611,206.12201,554.12616,-142.6496,225.28949,552.3306,134.81895,114.28528,68.49718,-137.42871,121.848885,79.41347,198.40147,375.22766,82.439186,-195.70836,380.6174,85.81452,-153.25378,-221.71994,608.96136,0.0,0.0,0.0
13.4613495,-61.376434,1318.4392,7.0829806,-46.757698,880.724,204.35294,-80.69791,980.37683,168.51897,-66.40932,669.49976,-71.99097,-9.223554,814.31274,-193.9972,-81.013145,981.1089,-200.76411,-19.509174,690.6256,60.415344,17.784286,809.3952,172.99791,205.90549,554.2389,-142.98119,224.91432,552.3762,135.06635,114.38449,68.51277,-137.47028,121.831375,79.35033,198.71844,375.11737,82.72718,-195.84206,380.5502,86.01779,-153.30751,-221.86966,609.1618,0.0,0.0,0.0
13.735102,-55.204456,1316.9066,7.1734138,-44.463787,878.8204,204.13284,-77.07004,978.65936,168.6772,-66.2816,667.8868,-71.902115,-7.8050704,812.15826,-193.74548,-77.92107,979.84186,-200.82053,-19.792063,688.63086,60.310074,19.262415,806.8037,172.86794,205.72023,554.38367,-143.42734,224.4288,552.2855,135.11171,114.40977,68.64257,-137.52618,121.86948,79.243866,199.05853,375.02493,82.94907,-195.79095,380.4628,86.160934,-153.35115,-221.96489,609.4027,0.0,0.0,0.0
14.222673,-48.66679,1314.9082,7.152837,-41.979412,876.79297,204.40315,-73.209724,977.0787,168.789,-66.177765,666.40485,-71.94701,-6.3422875,809.8038,-193.47958,-74.47789,978.42017,-200.99077,-19.975557,686.5122,60.29732,20.971104,804.0365,172.70534,205.57346,554.5068,-143.59961,224.1387,552.41864,135.07803,114.47422,68.70043,-137.53786,121.85073,79.23163,199.38576,375.03976,83.11945,-195.79762,380.52533,86.42961,-153.38475,-222.0056,609.68414,0.0,0.0,0.0
14.723024,-41.827858,1312.8097,7.292402,-38.68405,874.69824,204.65723,-69.04491,975.4417,169.10931,-65.5302,664.54083,-71.86041,-4.6057663,807.3342,-193.13405,-70.74859,976.8737,-200.9935,-20.107426,684.3043,59.99002,22.594404,800.8458,172.52711,205.41925,554.56256,-143.84169,223.83162,552.4854,135.01305,114.63648,68.73329,-137.54228,121.74356,79.32972,199.72728,374.9966,83.20391,-195.93925,380.25128,86.23839,-153.40825,-221.9918,610.0061,0.0,0.0,0.0
15.396631,-34.45558,1310.7014,7.5410748,-35.82328,872.40015,204.99777,-64.56103,973.5976,168.98358,-65.258965,663.0099,-71.73903,-2.7418516,804.72687,-192.85963,-66.67465,975.224,-200.66588,-19.78635,681.936,60.306667,24.738434,798.04663,172.31487,205.29765,554.65283,-143.89201,223.45154,552.56213,134.95007,114.76761,68.65428,-137.61311,121.713745,79.27182,199.88531,374.97083,83.337685,-196.0138,380.34448,86.53908,-153.42168,-221.92351,610.3685,0.0,0.0,0.0
15.864928,-26.851034,1308.432,7.6261992,-32.53117,870.04816,204.93964,-59.71844,971.4167,169.20067,-64.62731,661.0904,-71.6463,-0.5826349,801.9697,-192.57857,-62.28769,973.4619,-200.94035,-19.854525,679.6542,60.204697,26.995777,794.91,172.06549,205.29544,554.7346,-144.37383,222.86166,552.63763,134.90028,114.79208,68.59804,-137.63718,121.75457,79.21531,200.08406,374.92273,83.50719,-195.93248,380.2764,86.674614,-153.425,-221.80069,610.7715,0.0,0.0,0.0
