Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,1.35987,-1.5448,-581.489,1829.41,-5211.18,-448.333,146.038,195.854,0,0,0,0,0,0,0,-155,200,0
1,1,-1.08154,-1.5448,-580.878,1829.41,-5211.18,-539.885,146.029,195.851,0,0,0,0,0,0,0,-155,200,0
1,2,1.66504,-1.5448,-580.268,1646.3,-4112.55,-631.438,147.913,196.163,0,0,0,0,0,0,0,-155,200,0
1,3,1.66504,-1.5448,-579.047,3294.25,-4722.9,-173.675,146.844,193.311,0,0,0,0,0,0,0,-155,200,0
1,4,1.05469,-1.5448,-583.32,2561.83,-3990.48,-539.885,148.159,194.608,0,0,0,0,0,0,0,-155,200,0
1,5,2.27539,-1.5448,-580.878,2928.04,-5333.25,-356.78,145.819,193.959,0,0,0,0,0,0,0,-155,200,0
1,6,0.749515,-1.84998,-580.878,2012.51,-4967.04,-265.227,146.449,195.535,0,0,0,0,0,0,0,-155,200,0
1,7,0.444339,-0.934448,-580.268,1646.3,-5089.11,-631.438,146.23,196.163,0,0,0,0,0,0,0,-155,200,0
1,8,1.35987,-1.23962,-579.658,2378.72,-4967.04,-265.227,146.431,194.896,0,0,0,0,0,0,0,-155,200,0
1,9,1.35987,-1.23962,-580.878,1829.41,-5211.18,-356.78,146.029,195.851,0,0,0,0,0,0,0,-155,200,0
2,0,2.27539,-1.84998,-579.658,2744.93,-5699.46,-448.333,145.168,194.265,0,0,0,0,0,0,0,-155,200,0
2,1,1.35987,-2.46033,-580.268,1463.19,-4967.04,-173.675,146.44,196.478,0,0,0,0,0,0,0,-155,200,0
2,2,-0.471188,-1.23962,-579.047,1646.3,-3990.48,-631.438,148.109,196.157,0,0,0,0,0,0,0,-155,200,0
2,3,1.05469,-1.5448,-579.658,2195.62,-5699.46,-722.991,145.168,195.212,0,0,0,0,0,0,0,-155,200,0
2,4,0.139163,-2.15515,-580.878,1646.3,-4844.97,-265.227,146.659,196.166,0,0,0,0,0,0,0,-155,200,0
2,5,2.58057,-1.84998,-578.437,2012.51,-4722.9,-631.438,146.835,195.521,0,0,0,0,0,0,0,-155,200,0
2,6,0.749515,-1.84998,-579.658,2012.51,-5089.11,-448.333,146.22,195.528,0,0,0,0,0,0,0,-155,200,0
2,7,0.444339,-1.5448,-578.437,2561.83,-4600.83,-631.438,147.046,194.571,0,0,0,0,0,0,0,-155,200,0
2,8,1.05469,-2.15515,-578.437,2561.83,-4600.83,-906.096,147.046,194.571,0,0,0,0,0,0,0,-155,200,0
2,9,2.27539,-1.23962,-577.827,2195.62,-4967.04,-265.227,146.404,195.2,0,0,0,0,0,0,0,-155,200,0
3,0,1.97022,-1.5448,-577.827,2195.62,-5211.18,-82.1218,145.981,195.2,0,0,0,0,0,0,0,-155,200,0
3,1,1.35987,-1.5448,-577.827,2012.51,-5089.11,-356.78,146.193,195.517,0,0,0,0,0,0,0,-155,200,0
3,2,1.97022,-2.46033,-577.827,1646.3,-4356.69,-539.885,147.46,196.151,0,0,0,0,0,0,0,-155,200,0
3,3,1.05469,-2.15515,-579.047,2928.04,-4356.69,-265.227,147.476,193.943,0,0,0,0,0,0,0,-155,200,0
