Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,18.7549,-0.934448,-283.637,28196.6,-13023.7,3946.2,109.083,99.5892,0,-19.4428,-0.525509,-297.594,28297.7,-161.376,-4619.84,-155.542,104.912,0
1,1,22.417,-0.934448,-283.637,30393.9,-12779.5,3854.65,109.944,91.8424,0,-20.0531,-0.525509,-296.373,28847,-161.376,-4802.95,-155.545,102.667,0
1,2,23.3325,-1.23962,-282.416,28379.7,-13023.7,3763.09,108.885,98.5112,0,-22.4945,-0.525509,-296.984,28663.9,204.834,-4711.4,-154.31,103.483,0
1,3,19.6704,-1.23962,-283.637,29844.5,-13389.9,4129.3,107.792,93.7791,0,-20.3583,0.390018,-296.373,28663.9,-161.376,-4802.95,-155.545,103.285,0
1,4,20.2808,-1.5448,-283.027,31492.5,-13023.7,4037.75,108.984,87.7296,0,-20.6635,0.0848421,-298.204,29030.1,326.905,-4711.4,-153.904,102.65,0
1,5,22.1118,-0.324096,-283.637,29844.5,-13512,4037.75,107.362,93.7791,0,-21.2738,-0.525509,-298.204,28847,82.7642,-4528.29,-154.722,103.264,0
1,6,22.1118,-0.629272,-284.247,28929,-13389.9,3579.99,107.894,97.226,0,-17.6117,-0.220334,-298.204,28114.6,-39.3061,-4619.84,-155.132,105.72,0
1,7,21.5015,-0.629272,-282.416,29112.1,-13023.7,3763.09,108.885,95.9177,0,-19.7479,0.0848421,-296.373,28663.9,204.834,-4711.4,-154.309,103.285,0
1,8,21.8066,-1.84998,-283.027,29661.4,-13267.8,3213.78,108.122,94.1992,0,-20.0531,-0.220334,-297.594,28663.9,-39.3061,-4619.84,-155.132,103.681,0
1,9,20.2808,-0.934448,-284.247,29112.1,-12535.4,3671.54,110.9,96.5818,0,-22.4945,0.695194,-298.204,27931.5,-39.3061,-4619.84,-155.132,106.335,0
2,0,20.5859,-0.934448,-284.247,29661.4,-13023.7,4037.75,109.182,94.6492,0,-20.0531,-0.220334,-297.594,28847,448.975,-4345.18,-153.491,103.066,0
2,1,22.417,-0.934448,-284.247,29478.3,-13145.8,4037.75,108.752,95.2934,0,-19.7479,-0.220334,-296.373,28663.9,82.7642,-4619.84,-154.721,103.285,0
2,2,23.9429,-1.23962,-283.027,29844.5,-13145.8,4403.96,108.553,93.5522,0,-20.9686,-0.525509,-298.204,28663.9,326.905,-4802.95,-153.904,103.878,0
2,3,22.1118,0.286255,-286.078,29844.5,-12779.5,4037.75,110.329,94.6771,0,-22.7997,0.0848421,-297.594,28297.7,204.834,-4436.74,-154.312,104.912,0
2,4,22.417,-0.324096,-285.468,29661.4,-13634,4037.75,107.24,95.0955,0,-21.579,0.0848421,-297.594,28297.7,82.7642,-4436.74,-154.722,104.912,0
2,5,23.6377,-0.324096,-286.689,30027.6,-13878.2,3671.54,106.592,94.2605,0,-20.3583,0.390018,-297.594,28663.9,-161.376,-4528.29,-155.542,103.681,0
2,6,22.7222,-0.629272,-284.858,28929,-12779.5,4037.75,110.137,97.444,0,-18.8324,0.0848421,-297.594,29030.1,204.834,-4802.95,-154.312,102.451,0
2,7,21.5015,-0.0189205,-283.637,29478.3,-13267.8,4129.3,108.223,95.0703,0,-18.222,0.0848421,-298.204,27382.1,-39.3061,-4528.29,-155.132,108.177,0
2,8,19.6704,-0.324096,-286.689,30027.6,-13145.8,3213.78,109.146,94.2605,0,-18.5272,-0.220334,-298.204,28114.6,-39.3061,-4711.4,-155.132,105.72,0
2,9,19.0601,-1.23962,-284.247,29478.3,-13389.9,4037.75,107.894,95.2934,0,-19.4428,1.00037,-297.594,28114.6,-39.3061,-4802.95,-155.132,105.527,0
3,0,22.1118,0.286255,-283.637,29295.2,-13267.8,4129.3,108.223,95.7158,0,-22.1893,-0.220334,-298.815,28297.7,-39.3061,-4528.29,-155.132,105.3,0
3,1,23.6377,-0.629272,-284.247,29112.1,-14122.3,4037.75,105.317,96.5818,0,-24.0204,0.0848421,-303.698,28297.7,448.975,-4711.4,-153.522,106.823,0
3,2,22.1118,-0.934448,-284.247,28562.8,-13145.8,4037.75,108.752,98.5143,0,-22.4945,0.390018,-297.594,28297.7,-39.3061,-4528.29,-155.132,104.912,0
3,3,20.8911,-0.629272,-283.637,29844.5,-13267.8,4037.75,108.223,93.7791,0,-19.7479,-0.220334,-296.373,28663.9,82.7642,-4345.18,-154.721,103.285,0
3,4,21.5015,-0.934448,-284.247,28929,-12901.6,4037.75,109.611,97.226,0,-20.6635,-0.220334,-296.984,28663.9,82.7642,-4436.74,-154.721,103.483,0
3,5,22.417,-0.934448,-284.858,28929,-12901.6,3854.65,109.709,97.444,0,-20.6635,0.390018,-298.204,27748.4,82.7642,-4619.84,-154.722,106.949,0
3,6,23.3325,-0.629272,-284.858,30577,-13512,3854.65,107.566,91.6588,0,-18.5272,0.0848421,-297.594,27931.5,82.7642,-4528.29,-154.722,106.142,0
3,7,19.6704,-0.0189205,-284.858,28929,-14732.7,4220.86,103.281,97.444,0,-20.9686,0.0848421,-296.373,28663.9,204.834,-4528.29,-154.309,103.285,0
3,8,22.1118,-0.324096,-283.637,29112.1,-13145.8,3763.09,108.653,96.3614,0,-20.3583,1.30555,-297.594,28480.8,-161.376,-4528.29,-155.542,104.297,0
3,9,22.417,-0.0189205,-283.637,29661.4,-13756.1,3946.2,106.501,94.4247,0,-19.7479,0.0848421,-296.373,28663.9,82.7642,-4711.4,-154.721,103.285,0
4,0,21.1963,-0.324096,-285.468,29661.4,-12779.5,3946.2,110.233,95.0955,0,-19.4428,-0.525509,-296.984,28663.9,693.116,-4528.29,-152.666,103.483,0
4,1,21.5015,-0.324096,-285.468,30210.8,-13023.7,3763.09,109.378,93.1712,0,-23.41,-0.220334,-297.594,28297.7,204.834,-4711.4,-154.312,104.912,0
4,2,21.5015,-0.629272,-284.858,27647.3,-12779.5,4220.86,110.137,101.944,0,-21.579,-0.220334,-296.373,28297.7,204.834,-4528.29,-154.309,104.52,0
4,3,21.5015,-0.324096,-284.247,28562.8,-14122.3,3671.54,105.317,98.5143,0,-19.1376,-1.13586,-297.594,27931.5,204.834,-4528.29,-154.312,106.142,0
4,4,21.5015,-0.324096,-284.247,28929,-12779.5,4037.75,110.041,97.226,0,-19.7479,-0.220334,-296.373,28480.8,82.7642,-4619.84,-154.721,103.902,0
