head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z,rHip                          _X,rHip                          _Y,rHip                          _Z
151.52641,602.70764,1633.4211,68.92263,500.16412,1276.3066,273.07828,371.78635,1372.0515,295.23993,313.9082,1084.6943,309.33557,462.52658,856.51355,-148.80643,438.4585,1405.181,-232.3814,396.1556,1127.1963,-211.68422,530.43994,889.4942,-127.60857,413.55603,963.8705,114.623764,456.79785,516.52576,-88.20238,465.71512,500.97668,103.506744,292.23145,66.59426,-109.23737,280.77856,80.10858,124.69502,560.71075,76.88654,-168.59978,539.92883,78.51734,186.04541,371.33008,984.2436
153.30397,606.01904,1631.6307,70.62415,500.74548,1275.529,275.27716,373.03098,1371.6372,296.4081,312.99908,1084.5033,310.43344,459.16306,854.7815,-146.63693,439.5498,1405.2633,-231.09715,395.86877,1127.9569,-211.39735,530.4744,890.13354,-127.6033,413.15454,964.5046,115.44183,455.597,516.7321,-87.64008,467.59787,501.60342,103.59929,292.24094,66.5495,-109.20063,280.76245,80.19963,124.807724,560.75665,77.04971,-168.51225,540.0111,78.80623,187.52086,370.35507,984.99255
155.00899,609.21716,1629.9791,72.32325,501.36423,1274.7239,277.04672,374.4469,1371.1896,297.7271,312.25916,1084.4095,311.5384,455.96475,853.16534,-144.63084,440.61688,1405.4497,-229.8451,395.6249,1128.6875,-210.96556,530.1772,890.82446,-127.008804,411.9568,964.98883,116.46249,454.70547,516.80914,-87.16719,469.74136,502.41278,103.899605,292.56473,66.455696,-108.91621,280.64618,80.37169,124.858986,560.63574,77.16022,-168.45609,539.88165,78.736824,188.76706,369.23288,984.67664
156.53906,612.37585,1628.3252,73.74988,501.86377,1273.8822,279.18442,376.06033,1370.6644,298.96024,311.6054,1084.3307,312.65866,452.90454,851.73,-142.45175,441.65356,1405.5094,-228.68782,395.32654,1129.3894,-210.6796,529.6033,891.2912,-126.56184,410.47192,965.70746,117.00779,453.7083,516.8208,-86.71693,472.2388,503.55518,103.74393,292.299,66.41919,-108.93575,280.59033,80.53255,124.755875,560.7893,77.209145,-168.27583,539.93665,78.80935,189.6786,368.30328,984.58826
157.92451,615.4058,1626.7416,75.14183,502.4843,1273.0891,281.03625,377.75616,1370.1818,300.24585,311.15912,1084.2626,313.31033,449.7892,849.99725,-140.49702,442.6235,1405.6426,-227.48482,395.0226,1130.1428,-210.48235,529.3026,891.78613,-126.08533,409.15677,966.1332,117.44678,452.68634,516.9386,-86.255974,475.55963,504.57028,103.96671,292.1535,66.42364,-108.85073,280.74136,80.85704,124.70229,560.6593,77.066055,-168.2258,540.094,79.16716,189.71123,367.25754,984.0588
159.07085,618.39746,1625.2269,76.178345,503.0668,1272.1093,282.81055,379.62115,1369.5781,301.55164,310.868,1084.2909,314.49722,447.21515,848.70355,-138.77507,443.41556,1405.8022,-226.31464,394.6752,1130.7574,-210.34235,528.87085,892.15314,-125.63749,407.9075,966.74365,118.211784,452.1294,517.009,-85.85207,478.1299,505.7382,104.010315,292.13208,66.463905,-108.929504,280.6277,81.28838,124.69998,560.65344,76.82056,-168.12096,540.1094,79.238434,191.01984,366.50217,984.48724
159.99696,621.3295,1623.6414,77.03963,503.68277,1271.1084,284.45557,381.67908,1368.9908,302.67157,310.9437,1083.8573,315.40967,444.56552,847.2888,-137.13658,444.0908,1405.8804,-225.34941,394.2931,1131.4208,-210.3538,528.38763,892.62866,-124.97683,406.5443,967.14777,118.50719,451.0259,517.0678,-85.827736,480.3509,507.3746,103.77465,292.3097,66.59351,-108.97945,280.7009,81.84698,124.55348,560.5981,76.401924,-167.81355,540.1248,79.24028,191.55061,365.7582,983.9805
160.86418,624.15546,1622.1151,77.74411,504.1879,1270.0277,286.01675,383.93604,1368.4192,304.099,310.89795,1084.0696,316.08337,442.16724,845.9009,-135.76247,444.68423,1405.9904,-224.44812,393.81082,1131.9663,-209.84447,527.49164,892.8824,-124.22761,405.0489,967.69946,117.933266,449.1433,516.9287,-85.49124,482.6217,508.8362,103.76454,292.19885,66.753365,-109.01882,280.87112,82.85417,124.53038,560.2786,76.01924,-167.6357,540.3151,79.22987,193.13254,364.22726,984.11865
161.60687,627.17426,1620.5013,78.3013,504.75198,1269.0972,287.30273,386.42343,1367.7897,305.50433,311.15988,1084.1227,316.8789,439.98358,844.59174,-134.59776,445.28036,1406.0968,-223.68288,393.31036,1132.4954,-209.97255,527.2586,893.2342,-124.373474,404.22775,968.33905,119.10512,448.9542,517.31726,-85.195816,484.82306,510.60602,103.773445,292.31967,66.68412,-109.4797,281.3935,83.96319,124.50985,560.2883,75.68921,-167.62527,540.5633,78.9727,193.74574,363.26358,984.21027
161.77023,630.0615,1618.9061,78.63693,505.26022,1268.159,288.61816,388.97372,1367.2809,306.9065,311.68256,1084.2015,317.61166,437.89294,843.3006,-133.49127,445.82956,1406.1597,-222.9407,392.6779,1132.9124,-210.21823,526.3027,893.4517,-124.07266,403.2542,968.8198,118.8171,446.8713,517.469,-84.950165,486.5471,511.7345,103.79327,292.37332,66.67634,-109.69726,281.35107,85.29963,124.467735,560.18585,75.49042,-167.15675,541.11304,78.72866,194.0703,362.43146,984.11993
161.79361,633.2162,1617.1586,78.84903,505.70306,1267.2908,289.46225,391.7432,1366.7117,308.31024,312.49435,1084.3541,318.2715,436.14822,842.1273,-132.61913,446.3542,1406.1887,-222.31212,391.98746,1133.3751,-210.26805,525.2058,893.8623,-123.32934,402.00568,969.3829,118.032646,445.61935,516.8897,-84.18419,487.6321,512.66315,103.730606,292.34885,66.670555,-110.72904,281.71805,86.29115,124.433304,560.25946,75.40468,-166.40659,541.41925,78.59817,193.92317,361.6465,983.6976
162.04152,636.22186,1615.7242,79.29371,505.74637,1266.5128,290.36264,394.30917,1366.2437,309.5923,313.5105,1084.5148,318.87265,434.53317,840.9902,-131.89597,446.89542,1406.2369,-221.79997,391.15164,1133.6654,-210.87254,524.6692,894.2378,-123.52836,401.4681,969.93463,118.734184,444.7036,517.2162,-83.33588,488.36646,513.3106,103.66348,292.3787,66.712425,-112.70532,282.47275,86.91502,124.38222,560.2099,75.27608,-163.79642,542.9811,79.17167,193.15555,361.65924,983.0526
161.8569,639.27216,1614.1534,79.09122,506.70346,1265.8024,291.05624,396.84622,1366.0736,310.635,314.82877,1084.7678,319.46014,433.12262,840.0545,-131.27034,447.4362,1406.2307,-221.3289,390.192,1133.9916,-211.12427,523.0882,894.4448,-123.63909,400.83328,970.48016,118.81305,443.5943,517.2019,-82.19534,488.6676,513.8707,103.697365,292.30466,66.744415,-114.64017,282.9623,87.17705,124.625244,559.9909,75.02746,-160.5674,544.57513,79.73874,192.61903,361.69214,982.3757
161.40541,642.25195,1612.6072,79.08906,507.312,1265.1926,291.1165,399.41135,1365.7062,311.6925,316.23868,1085.0918,320.08777,431.99136,839.24133,-130.78705,447.94574,1406.2396,-220.9673,389.2909,1134.3776,-211.82109,522.053,894.6413,-122.87772,399.9508,971.0797,119.12364,442.39963,517.3428,-80.92694,488.3017,514.49054,103.7021,292.32693,66.66607,-117.36645,284.37256,86.99552,124.41908,560.2034,75.073906,-156.06618,547.0673,81.06742,190.38521,364.70792,981.2759
160.85046,645.26166,1611.2863,78.98478,507.96902,1264.6333,291.69394,401.67505,1365.7135,312.69864,317.68063,1085.5125,320.69904,431.04813,838.58527,-130.50409,448.4696,1406.2625,-220.72229,388.24573,1134.7515,-212.14291,520.6483,894.6124,-123.65118,399.91287,972.03064,119.13678,441.0093,517.51416,-79.578224,487.66528,514.97504,103.67735,292.3217,66.73135,-120.312515,285.37326,86.66383,124.56182,560.06683,74.94144,-151.48445,549.4744,82.455986,190.58719,363.89194,981.4082
159.86627,647.93097,1609.8749,78.85759,508.63547,1264.0967,292.00922,403.83423,1365.7045,313.33255,319.29788,1085.938,321.17456,430.45093,838.05835,-130.36842,448.96085,1406.2551,-220.65193,387.28708,1135.0854,-212.62314,519.2225,894.5044,-123.80037,400.0599,972.5049,118.86118,439.5466,517.5096,-78.115456,486.55084,515.3447,103.62907,292.29156,66.67683,-122.86615,287.08276,86.05168,124.563515,560.03436,74.91921,-146.49438,551.5709,83.59352,190.87415,362.9477,981.708
158.81258,650.631,1608.6425,78.59232,509.25723,1263.6527,292.01505,405.83163,1365.7474,313.9706,321.02298,1086.3873,321.60858,430.11093,837.62634,-130.34865,449.47922,1406.2528,-220.66092,386.34683,1135.4136,-213.3224,517.4523,894.4744,-123.86284,399.85193,973.01697,117.730545,438.30527,516.64825,-77.160355,485.18866,515.64075,103.64082,292.34158,66.660675,-125.193085,289.0024,85.368996,124.32505,560.2388,75.1609,-141.16808,554.34485,84.9859,191.0406,362.17154,981.893
157.65005,653.3529,1607.4517,78.047134,510.02982,1263.241,291.89334,407.85144,1365.8413,314.50253,322.6376,1086.8552,322.05695,429.97705,837.3499,-130.58356,449.91388,1406.1637,-220.93893,385.24033,1136.0667,-213.89326,515.73267,894.0693,-124.002556,399.7668,973.541,119.25135,438.37643,517.52716,-75.46271,483.62195,515.7155,103.63553,292.30487,66.685486,-127.15296,291.292,84.51431,124.51868,560.015,74.8943,-136.09073,556.9673,86.379776,191.47067,361.23276,982.2688
156.06999,655.89374,1606.3843,77.81746,510.34174,1262.9469,291.3304,409.97278,1365.9058,314.87372,324.3199,1087.2905,322.5431,430.1574,837.2323,-130.96846,450.41934,1406.0275,-221.11037,384.49197,1135.9528,-214.65611,513.339,893.4074,-124.24539,399.7142,974.0709,119.61475,437.70398,517.7636,-73.522285,482.4978,516.0586,103.82843,292.18433,66.61983,-128.95793,293.04,83.815544,124.16197,560.4153,75.189735,-131.66835,559.10004,87.42959,192.24477,359.6357,982.7728
154.48637,658.2589,1605.2863,76.9502,511.47324,1262.4558,291.3582,411.661,1366.0399,315.2882,325.994,1087.7921,322.92303,430.5378,837.1889,-131.4531,450.88635,1405.7839,-221.53194,383.62814,1136.0698,-215.81038,511.4853,893.0777,-124.44502,399.92014,974.5651,118.267944,436.27155,517.02954,-72.35325,481.55176,516.201,103.65122,292.25314,66.64503,-130.22058,295.07,83.0163,124.28696,560.2263,75.07448,-127.32096,561.10986,88.10679,191.63242,360.0005,982.48737
152.4949,660.4872,1604.1293,76.49609,512.01337,1262.0806,290.62936,413.73782,1366.2142,315.42593,327.65024,1088.2134,323.23785,431.2035,837.2074,-132.12936,451.40625,1405.4518,-222.04514,382.8531,1136.0892,-216.77242,509.75772,892.48456,-124.49939,400.12958,974.6105,118.116264,435.5868,516.9135,-70.900856,479.89255,516.1702,103.565865,292.22925,66.660255,-130.82602,297.37817,82.30429,124.52976,560.00854,74.86278,-123.27128,562.94324,88.71432,191.46643,359.75284,982.33356
150.67511,662.6768,1603.4375,75.33725,513.1329,1261.7045,289.88452,415.63885,1366.3717,315.79382,329.2327,1088.7792,323.61148,432.1195,837.2986,-132.95685,451.97964,1405.0378,-222.7176,382.16364,1135.9591,-218.0232,507.47757,891.94324,-124.982735,400.33878,974.6719,117.43739,434.3922,516.75977,-69.98163,479.0807,516.2246,103.66455,292.31314,66.73153,-131.24059,298.50406,81.69648,124.31229,560.2038,75.065414,-119.90356,564.288,88.63842,190.9257,360.06146,982.3017
148.41899,664.6941,1602.531,74.60408,513.4663,1261.2529,289.02347,417.49905,1366.5522,315.9052,330.38724,1089.2766,323.9282,433.26767,837.5789,-133.98647,452.57062,1404.5702,-223.46474,381.5765,1135.723,-219.43188,505.74133,891.3899,-125.21854,400.62534,974.45795,117.3912,433.98853,516.75214,-69.2509,477.77554,516.143,103.5877,292.35876,66.59889,-130.94978,300.1637,80.990364,124.30877,560.2099,75.10461,-116.575745,565.3251,88.19903,190.48973,359.17596,982.57666
146.12866,666.5044,1601.8772,73.34954,514.74945,1260.7428,287.92178,419.2055,1366.7617,315.58572,332.50616,1089.7482,324.15192,434.6643,837.85583,-135.20193,453.13623,1403.9585,-224.34882,380.99142,1135.344,-220.67473,503.9025,890.5109,-125.475006,400.97125,974.1011,117.76395,434.3404,516.8816,-68.828255,476.03168,515.891,103.5694,292.3207,66.66083,-130.73047,300.76746,80.8263,124.53816,560.0587,74.920494,-113.29652,566.2159,87.44836,189.43504,359.53766,982.3714
143.56679,668.16095,1601.1934,72.38719,515.29034,1260.3478,286.79175,420.73624,1367.019,315.62872,333.85376,1090.4276,324.41458,436.3768,838.32294,-136.49875,453.76108,1403.3456,-225.27048,380.52878,1135.0023,-221.12898,501.97012,888.46484,-125.29445,400.7973,973.55804,117.60776,434.1203,516.91956,-68.31938,475.00314,515.3399,103.618935,292.33688,66.61885,-130.51718,300.75323,80.390785,124.28229,560.14777,75.11829,-112.0048,566.20886,85.80452,189.21788,358.6312,982.736
140.93701,669.7702,1600.637,70.89781,516.35736,1259.9966,285.35892,422.23596,1367.2814,315.0328,335.4529,1090.962,324.60538,438.2256,838.92004,-137.98593,454.3219,1402.6029,-226.24512,380.09262,1134.481,-223.40514,500.32404,888.0687,-126.032074,400.78232,972.82404,117.46683,434.188,516.98254,-67.399185,474.03268,515.10114,103.55832,292.26263,66.68748,-129.86247,300.8387,80.10157,124.163315,560.36206,75.27584,-111.27741,566.55884,84.421776,189.3903,357.65137,983.1185
138.11221,671.18,1600.223,69.75131,516.87915,1259.5906,283.94955,423.5292,1367.6638,314.5913,336.8907,1091.5394,324.7708,440.3548,839.63306,-139.72296,455.0254,1401.8668,-227.58638,379.61572,1134.1156,-224.29472,498.52805,886.43805,-125.9472,400.61243,971.9366,117.22482,434.16104,517.01135,-67.77885,472.59503,514.1494,103.67939,292.19904,66.7947,-129.27393,300.97067,79.990005,124.206,560.30707,75.21777,-111.08722,566.8284,83.13026,188.66364,357.54785,983.0922
135.12022,672.5134,1599.7606,68.381775,517.60803,1259.1833,281.8224,424.7845,1367.9977,314.2344,338.25092,1092.2496,324.65656,442.68063,840.4591,-141.54915,455.71466,1401.0135,-228.60132,379.40475,1133.1862,-225.92549,496.8744,884.9318,-127.836334,401.38202,971.3334,117.19895,434.41693,517.1437,-67.85079,471.5072,513.48035,103.62006,292.14096,66.81282,-129.02132,301.0597,80.01343,124.585526,559.9809,74.96473,-110.66359,566.78735,81.75855,177.48811,367.4504,978.24475
132.1315,673.7912,1599.2706,66.60454,518.7521,1258.8763,280.30957,425.6608,1368.5255,313.70187,339.11322,1092.952,324.62006,445.29498,841.48065,-143.5701,456.44574,1400.149,-229.91884,379.18088,1132.561,-227.86963,494.93427,884.18036,-127.59625,401.20648,969.86676,117.1231,434.65683,517.2782,-68.177536,469.97415,512.6161,103.646904,292.30795,66.70034,-128.83568,301.14603,80.08141,124.36277,560.1805,75.17779,-110.61178,567.08203,81.3602,165.89572,377.60486,973.3377
129.10095,675.05396,1599.0958,65.13529,519.0857,1258.6987,278.2239,426.53635,1369.0579,312.6322,340.81052,1093.507,324.47278,448.0746,842.65643,-145.66876,457.29788,1399.2014,-231.359,379.0385,1131.7212,-229.4426,493.3192,882.6039,-128.86566,401.4392,968.7936,117.0118,434.79752,517.3488,-67.743034,468.96375,512.1396,103.66802,292.32477,66.76018,-128.7969,301.15488,80.043015,124.264465,560.33636,75.337616,-110.63592,567.10724,80.89269,159.41528,382.74167,970.93335
125.83002,676.24756,1598.7944,63.40911,519.74854,1258.4893,276.0788,427.33707,1369.6783,311.7796,342.11316,1094.3833,324.22443,451.02255,843.9674,-147.84138,458.1218,1398.2872,-232.83714,379.05048,1130.9735,-230.46498,491.76593,880.8783,-128.73251,402.32086,967.91205,117.176125,435.1065,517.4176,-67.98829,468.31415,512.0485,103.68608,292.39188,66.80077,-128.78517,301.18024,79.98572,124.44648,560.2209,75.33978,-110.67439,567.0644,80.85085,160.49817,380.64154,972.10254
122.40622,677.469,1598.53,61.536793,520.4686,1258.401,273.8518,427.9377,1370.4879,310.2564,343.5795,1094.8828,323.86804,454.05344,845.5178,-150.21947,459.06302,1397.4064,-234.60223,379.0983,1130.2782,-232.5568,490.41138,879.893,-129.87177,404.48572,967.818,117.25301,435.29337,517.5134,-68.56707,467.33258,511.66882,103.637985,292.3641,66.76184,-128.88283,301.10825,79.91324,124.434074,560.2133,75.33209,-110.85147,567.166,80.615906,167.45615,373.1079,975.95807
118.97944,678.6511,1598.3658,59.73385,521.03564,1258.4392,271.5423,428.53824,1371.3662,309.5016,344.533,1096.107,323.48062,457.19998,847.23486,-152.59894,459.92917,1396.543,-235.9746,379.43073,1129.2506,-234.28244,489.2459,878.45984,-125.995605,396.63016,964.36,117.36461,435.629,517.6256,-68.62636,466.88916,511.76074,103.57598,292.2762,66.827934,-128.9393,301.1012,79.84077,124.49219,560.15454,75.443504,-110.95305,567.0873,80.46507,176.57837,363.8686,980.684
115.17248,679.6883,1598.2277,57.86998,521.56366,1258.4647,269.16168,428.99756,1372.347,308.12695,345.4707,1097.0785,322.87585,460.35663,849.1706,-155.08946,460.72318,1395.769,-237.63988,379.87604,1128.6226,-235.32315,487.97015,876.68066,-126.08973,395.9063,963.99005,117.42636,435.9208,517.6505,-69.58618,467.30325,511.73837,103.58902,292.27472,66.84129,-128.96582,301.08942,79.825676,124.29954,560.2577,75.47556,-111.127335,567.1445,80.34728,183.89415,356.82,984.3977
111.551636,680.8413,1598.2605,56.259205,521.89764,1258.7362,266.84177,429.57993,1373.6312,306.61826,346.66425,1098.2118,322.29565,463.6451,851.3151,-157.49916,461.4412,1395.0016,-239.34233,380.29147,1127.8885,-237.33409,487.12912,875.55316,-131.1347,404.5519,966.8811,116.287445,435.01276,517.1896,-70.390656,466.89377,511.93274,103.57046,292.28995,66.796974,-129.06308,301.07257,79.8117,124.44906,560.1602,75.49539,-111.240944,567.1693,80.41921,187.06464,354.14417,986.0848
107.837524,681.69336,1598.374,54.28188,522.4436,1259.0621,264.3602,430.09372,1374.9891,305.24683,347.5628,1099.5083,321.6304,466.8129,853.57135,-160.01917,462.06937,1394.2997,-240.9804,380.88803,1127.1624,-238.94185,486.04193,874.62054,-131.79074,404.63577,967.28894,117.864494,436.69977,517.8777,-71.72528,466.91635,511.94897,103.48259,292.3005,66.85936,-129.15834,301.02502,79.74501,124.4901,560.2272,75.53257,-111.32186,567.1748,80.48878,186.12914,355.4987,985.88025
104.04027,682.5907,1598.5901,52.26767,523.0386,1259.2725,261.88052,430.69702,1376.4219,303.88565,348.50797,1100.8444,320.76944,469.8748,855.89557,-162.51865,462.68506,1393.707,-242.68208,381.45367,1126.5632,-239.9159,485.42242,872.9155,-128.2375,396.09372,964.86206,115.89573,435.67096,517.0669,-72.52477,466.75095,512.1523,103.49591,292.22766,66.917656,-129.19522,301.04764,79.71786,124.48137,560.1992,75.50131,-111.42212,567.1851,80.51189,185.27084,356.82214,985.9046
100.098175,683.2876,1598.8872,50.043518,523.867,1259.5946,259.46524,431.36575,1377.9492,302.18332,349.54584,1102.0493,319.91232,472.96118,858.27484,-165.01448,463.0674,1393.0297,-244.48235,382.11273,1125.8281,-241.2102,485.10428,871.6912,-128.76707,396.07108,964.98303,115.74163,436.1348,517.0649,-73.196625,466.66385,512.2137,103.54648,292.4265,66.86166,-129.28957,301.0004,79.62431,124.47893,560.2807,75.5287,-111.57932,567.19904,80.4591,183.37749,358.50644,985.20447
96.08822,683.8915,1599.2961,48.220467,524.13007,1260.0398,256.98166,432.1143,1379.3297,300.86526,350.391,1103.448,318.72208,475.8967,860.5076,-167.62195,463.43677,1392.4534,-246.24472,382.68842,1125.1749,-243.60602,484.99496,871.3356,-133.76605,404.93854,967.6361,117.45456,438.19193,517.8904,-73.7441,466.5326,512.1017,103.30213,292.27988,66.78034,-129.33437,301.01587,79.65721,124.47381,560.27295,75.47933,-111.57463,567.1357,80.44627,184.93369,359.5934,985.6369
91.76984,684.36505,1599.6134,45.884693,524.9718,1260.38,254.55455,432.88742,1380.8619,299.219,351.4393,1104.5724,317.64658,478.9081,862.76605,-170.19838,463.70956,1391.8224,-248.06041,383.34296,1124.3418,-245.21402,485.25647,870.0669,-134.29274,404.98776,967.29944,115.97643,437.30597,517.16254,-74.00888,466.27496,512.1689,103.302826,292.29678,66.86815,-129.23244,301.0414,79.59007,124.37168,560.3877,75.499245,-111.53899,567.205,80.461136,183.14807,360.67667,985.76324
87.437744,684.8382,1600.2354,43.82265,525.4519,1260.8665,252.05061,433.72803,1382.2356,297.9654,352.56238,1105.9379,316.2716,481.785,864.8642,-172.89684,463.8446,1391.2219,-249.80186,384.0091,1123.7042,-245.93677,485.10056,868.99786,-135.08546,405.5268,967.24603,115.868324,437.7489,517.07983,-74.18783,466.1801,512.21625,103.47109,292.34796,66.89888,-129.2685,301.03128,79.64059,124.29121,560.36914,75.50562,-111.58408,567.2034,80.60879,182.1698,362.0923,985.94714
83.41217,685.31775,1600.9062,41.59872,526.1287,1261.2673,249.47722,434.54724,1383.5294,296.4071,353.6774,1106.9547,314.9114,484.69208,866.9541,-175.54074,463.91513,1390.5673,-251.66272,384.44193,1122.687,-247.91615,485.7036,868.28455,-135.88867,406.12308,967.0534,115.59084,438.19272,516.85266,-74.40387,466.0854,512.2486,103.50905,292.40594,66.93471,-129.20622,301.08246,79.593155,124.427734,560.2398,75.43572,-111.47639,567.17926,80.48718,180.8706,363.51987,986.0342
78.99233,685.67377,1601.5466,39.35015,526.5739,1261.7223,247.01346,435.4181,1384.773,295.10934,355.1117,1108.1449,313.42618,487.4976,868.8325,-178.20055,463.88123,1389.8982,-253.45932,384.9708,1121.8145,-249.4483,486.1881,867.5886,-136.31776,407.1852,967.29376,115.81455,438.60712,517.18964,-74.74239,466.13263,512.4678,103.50485,292.33868,66.98989,-129.20898,301.03897,79.63159,124.4401,560.2488,75.50748,-111.50665,567.1964,80.33521,180.43205,364.91824,986.775
74.48454,686.0319,1602.3419,36.849056,527.46844,1262.0656,244.40117,436.39432,1385.9965,293.46643,356.65604,1109.1135,311.8946,490.2166,870.6295,-180.94148,463.71347,1389.2861,-255.27533,385.37204,1120.9343,-249.98685,486.67194,866.31366,-137.49106,408.048,967.21765,114.7305,438.67697,516.60114,-75.41721,466.6707,512.58905,103.50589,292.36884,67.06934,-129.1891,301.01685,79.685265,124.3445,560.3965,75.61627,-111.552895,567.3015,80.40238,179.41785,366.23828,987.0528
70.06476,686.28455,1603.1772,34.56394,528.00604,1262.4849,241.85802,437.31052,1387.1528,292.5167,358.02072,1110.3733,310.34293,492.90677,872.3261,-183.65015,463.50732,1388.7174,-256.9924,385.8025,1120.0554,-252.12466,488.04483,866.1752,-138.43811,408.53387,967.00476,114.52566,438.99957,516.4162,-75.60803,467.0277,512.49347,103.59023,292.3565,67.04174,-129.14552,301.05374,79.694595,124.35302,560.37463,75.60972,-111.534035,567.2843,80.61082,178.41016,367.50818,987.2453
65.588585,686.44257,1603.9924,32.250305,528.4792,1262.991,239.20511,438.25854,1388.2316,290.9089,359.7083,1111.3634,308.56345,495.4393,873.8551,-186.34949,463.2924,1388.1534,-258.67712,386.0561,1119.1813,-253.00145,488.67392,865.30804,-139.55566,408.27066,966.8002,114.33229,439.29495,516.2303,-76.29147,467.4735,512.5656,103.567825,292.3685,67.21967,-129.1116,301.01962,79.69939,124.35248,560.35675,75.60679,-111.65414,567.21954,80.524254,177.86458,368.71033,987.4985
61.216534,686.43945,1604.7871,29.833303,529.1066,1263.4927,236.42738,439.43985,1389.2776,289.3759,361.76395,1112.3514,306.86972,497.88992,875.30084,-189.09218,462.96063,1387.6644,-260.4521,386.5775,1118.7465,-254.43275,489.8434,865.01263,-140.24335,409.37845,966.8005,114.053406,439.66846,516.1035,-77.103165,468.18497,512.6962,103.51109,292.2786,67.32113,-129.12544,300.97208,79.76059,124.3704,560.33856,75.5729,-111.67432,567.2299,80.60255,175.21214,370.27686,987.0017
56.643658,686.60925,1605.6923,27.342934,529.85583,1263.9286,233.68565,440.50464,1390.3096,288.28394,363.06702,1113.4095,305.23645,500.23227,876.6213,-191.86345,462.668,1387.2125,-262.09677,386.77734,1117.7175,-256.2813,491.31607,864.7201,-141.37137,409.9401,966.74713,113.773964,439.99683,516.09296,-77.646324,468.28314,512.50885,103.48238,292.3399,67.39811,-129.01059,301.09293,79.73199,124.38482,560.3668,75.52334,-111.65002,567.2754,80.512474,175.26562,370.7726,987.38837
52.407787,686.7048,1606.4769,24.75824,530.4049,1264.3107,230.50667,441.8003,1391.1769,286.88547,365.1302,1114.6045,303.5028,502.49142,877.8499,-194.6973,462.3385,1386.8082,-263.8634,386.83157,1116.6967,-257.47278,492.52023,864.5232,-142.22125,410.65457,966.80554,113.35483,440.24802,516.0071,-78.686874,469.4826,512.39044,103.662346,292.402,67.33231,-129.06139,301.03595,79.740845,124.42255,560.32764,75.48392,-111.77384,567.25024,80.56485,173.99985,372.15665,987.5094
47.82146,686.6303,1607.3275,22.136333,531.0824,1264.7341,228.08731,442.84293,1392.2155,285.3122,366.6873,1115.6122,301.7084,504.49323,878.97687,-197.60037,462.01813,1386.4375,-265.7036,386.99927,1115.914,-258.919,494.05624,864.20825,-143.56313,411.25925,966.6474,112.85654,440.61795,515.5931,-79.40977,469.83344,512.4613,103.60569,292.33347,67.50706,-129.06628,301.04065,79.75112,124.38596,560.36237,75.40695,-111.84152,567.2409,80.5153,173.232,372.7604,987.7259
43.62242,686.5549,1608.1813,19.598257,531.59625,1265.1025,225.0084,444.06348,1393.0029,283.5795,368.6877,1116.4935,299.86145,506.40753,880.0395,-200.37808,461.55447,1385.9886,-267.42792,387.13925,1115.0398,-259.14893,495.46503,863.2593,-144.72673,412.40222,966.861,112.36446,440.9067,515.3991,-80.32014,470.74304,512.4005,103.96467,292.8011,67.39838,-129.06732,301.0618,79.76648,124.3437,560.44556,75.40201,-111.8099,567.25146,80.47209,172.84981,373.87057,988.31665
39.26985,686.57,1608.9534,16.928719,532.1889,1265.4094,222.35884,444.9966,1393.954,282.06973,370.26407,1117.5905,298.11606,508.36285,881.07947,-203.15782,461.238,1385.5392,-269.31052,387.29807,1114.2344,-261.0757,497.11005,863.6947,-145.20529,412.60397,966.5309,114.957695,442.93088,516.8272,-80.42373,470.8294,512.38434,103.725746,292.56235,67.48452,-129.1021,301.10394,79.81518,124.35667,560.51575,75.41155,-111.891396,567.3247,80.35951,171.6459,374.75098,988.4748
34.848938,686.45526,1609.7205,14.35715,532.60004,1265.8501,219.5511,446.10022,1394.7875,280.3654,371.9685,1118.5742,296.2928,510.09967,882.0667,-206.03935,460.83917,1385.0662,-271.07812,387.49075,1113.3279,-262.07285,498.84164,863.5491,-146.68758,414.01318,966.4765,114.97003,443.3253,516.80316,-81.05899,471.38818,512.3434,103.73701,292.5507,67.62162,-129.11954,301.06915,79.79358,124.605576,560.43,75.264366,-111.98157,567.3445,80.19487,169.7325,375.42548,988.3103
