head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z,rHip                          _X,rHip                          _Y,rHip                          _Z
47.278687,589.467,1186.9735,38.897774,476.58826,771.11945,240.78905,482.86536,899.1016,296.74255,385.18842,618.0093,306.699,569.27026,419.58453,-158.30173,513.3995,902.8793,-236.9522,462.78033,639.02167,-238.79706,612.0801,420.4033,-137.62161,160.97237,688.2897,161.52074,498.2063,460.09695,-102.84581,520.3838,454.73755,127.6864,148.92833,75.03355,-110.24956,152.73622,90.8257,226.7037,399.37396,66.7761,-172.73917,410.44974,74.367744,169.00984,135.05142,702.77747
47.31011,575.376,1211.429,38.196804,479.62427,791.20465,238.62373,483.99554,920.1087,295.40445,410.39603,629.9274,298.82547,623.54114,462.79688,-155.38995,512.1801,926.6,-235.4419,485.1307,658.5289,-222.8282,664.607,462.47513,-136.00723,163.56696,697.1591,161.46051,499.72708,459.65433,-102.492485,522.04016,455.399,127.67794,149.03403,75.62767,-110.215576,153.18114,92.21179,226.84767,399.36896,66.74547,-172.526,410.50577,74.08234,169.95073,138.99164,712.3486
46.50731,561.10876,1235.7031,37.533966,482.0163,812.39923,237.14961,483.96335,942.3162,294.67267,436.98273,645.7653,291.30405,672.8989,513.8378,-152.6831,510.76712,951.0415,-235.28755,507.07993,681.2912,-207.2894,712.8039,512.5945,-134.5608,166.22533,705.80286,161.66536,501.00815,458.98767,-102.45597,523.12103,455.78937,127.2618,149.60376,76.03997,-109.73287,153.21825,93.75416,226.92566,399.4951,66.539055,-172.92232,410.77435,74.20152,171.03441,143.23813,722.3029
46.028175,547.2245,1260.2472,37.686348,483.92255,834.4629,236.09642,483.52512,965.4647,295.68283,463.49274,666.0694,284.3697,716.7073,571.63824,-150.52853,508.7272,976.31024,-236.53545,529.0938,707.6155,-192.91309,755.341,571.19916,-133.26598,169.43,714.45374,162.02667,502.9735,458.58932,-102.82808,524.2867,456.11368,127.42938,149.77052,76.65279,-109.11995,154.33539,94.93556,226.96808,399.9805,66.545715,-172.79565,411.02933,74.04264,172.26349,147.82425,732.6557
45.138546,533.6937,1284.6676,37.548065,485.6285,857.1479,235.36896,483.04016,989.966,297.76834,490.4682,689.85535,278.0242,754.17224,635.5068,-148.88716,506.28928,1002.61566,-238.87024,550.80396,738.07587,-179.82439,790.8972,634.73474,-132.46107,174.20851,724.92505,162.5397,504.84833,457.89914,-103.14428,525.709,456.3944,126.46815,150.43007,77.4825,-108.903336,155.22,96.212845,227.0072,400.15878,66.23202,-172.91362,411.07617,73.8468,173.63512,152.78383,743.43365
45.04512,520.3969,1309.5385,38.07446,487.30695,880.54987,234.36885,482.77933,1016.05005,302.213,514.8384,718.8983,273.03455,784.90137,704.70306,-147.39728,503.24155,1029.741,-242.66412,571.5566,772.7568,-168.74127,820.601,702.87036,-131.3929,179.0467,735.15076,163.49477,506.76025,457.55127,-103.26884,526.3103,456.78644,125.35432,151.57164,77.947105,-108.41767,155.82465,97.9136,227.13655,400.11252,65.76876,-173.12978,411.25693,73.90016,175.14034,158.15085,754.6759
44.70427,507.8107,1334.6763,38.25217,489.2721,904.86993,233.16205,482.70966,1043.8668,307.8959,539.75757,751.70074,269.73224,808.2521,777.8907,-145.5298,499.6656,1058.0538,-247.03284,590.817,811.2066,-161.12187,843.4201,775.5672,-129.97778,183.94852,745.72314,164.6363,508.3297,457.56995,-104.37705,527.4452,457.7948,124.65751,152.10486,78.59521,-107.50682,156.42162,99.641495,227.41066,400.33972,65.673256,-173.05931,411.57776,73.572495,176.76343,163.95926,766.4352
44.877937,495.76465,1359.8507,37.993717,490.94418,930.25714,231.32156,482.4912,1072.6058,315.6608,563.7616,789.31647,267.38748,824.764,852.7194,-143.2339,495.67352,1087.185,-252.19981,608.30023,853.08545,-156.92725,860.25684,849.8938,-129.31584,189.7054,757.7117,165.87866,509.42426,457.9126,-105.2492,528.40186,458.94086,123.561356,153.36449,79.16464,-107.04488,157.78635,101.23781,227.55693,400.61786,65.43083,-173.24638,411.83932,73.51566,178.48111,170.24265,778.779
45.418396,484.6039,1385.3921,37.65356,492.42972,956.14276,229.9529,481.9188,1102.9077,324.63916,586.2777,831.45416,266.51782,835.0094,928.1133,-140.75238,491.32,1117.0897,-258.44156,623.9616,898.6006,-154.48477,871.3657,925.9974,-126.33085,194.49466,769.36664,167.32835,510.0058,458.93918,-106.786095,528.7773,461.0339,121.83891,154.35652,80.73001,-106.36335,158.93697,103.36586,227.7218,400.88617,65.28431,-173.40775,412.16162,73.35113,180.26193,177.03403,791.7904
46.35736,473.98257,1411.2828,37.18139,493.9732,982.83887,227.83072,481.09253,1134.1404,333.9385,606.7138,877.80817,267.31927,839.5149,1003.80237,-138.28194,486.61044,1148.0571,-265.48816,636.88074,946.7155,-153.24199,877.56445,1002.2933,-126.710526,202.16331,784.14954,168.99469,510.04874,460.8234,-107.96563,528.3568,463.7602,121.70253,154.90402,82.64594,-105.771866,160.08592,105.79989,227.8414,401.0739,65.16523,-173.53252,412.39178,73.28365,182.0678,184.34227,805.54407
46.50156,464.53943,1437.8367,36.973824,495.50964,1010.321,225.44556,478.52158,1166.3179,343.74658,624.57104,928.2401,269.19687,838.8115,1078.9425,-135.34088,481.4653,1179.3156,-272.87326,646.89624,997.6,-155.18839,877.5436,1079.4261,-125.07015,209.17827,799.1182,170.31952,509.3148,463.72678,-109.34236,527.46466,467.37152,121.78601,156.1048,85.16298,-105.17535,161.19585,108.6651,228.1565,401.22144,65.13528,-173.73474,412.6039,73.12177,183.83145,192.39922,820.34076
47.118015,455.84717,1465.1737,38.508488,497.28827,1038.8518,223.2701,474.30215,1199.1174,354.02722,639.51434,981.7196,272.07208,833.942,1153.1067,-132.11145,475.41064,1211.4117,-280.14633,653.46924,1051.2201,-157.38411,872.203,1155.6167,-124.3211,217.22766,815.6637,171.80399,507.90097,467.95593,-110.70353,525.4678,471.8184,122.36041,156.86333,88.788734,-104.20333,162.54697,111.830154,228.364,401.36584,64.949554,-173.79868,412.96567,72.85343,185.44655,200.56181,835.8212
47.06529,448.19385,1493.0736,38.582138,499.45514,1068.1033,221.55815,469.0892,1232.9423,363.25186,650.8488,1038.1617,274.9011,825.6719,1225.9125,-129.04543,469.15,1243.9355,-287.2349,656.1686,1106.5099,-159.86795,862.4739,1229.7997,-122.71852,225.30766,832.9649,173.50258,505.84528,473.46594,-111.93968,522.97375,477.2812,122.56783,158.01903,92.8791,-103.312,164.36142,115.21808,228.70743,401.5531,64.72117,-174.01137,413.30347,72.7074,187.32124,210.12265,853.00574
47.781918,441.43198,1521.9896,38.35324,501.30173,1097.5642,219.61658,465.0441,1267.4698,373.91718,658.7184,1095.8751,278.0524,813.61194,1297.8096,-126.14273,463.17413,1276.8632,-294.3516,654.8663,1162.9252,-163.29343,848.1962,1301.6046,-122.17587,234.2663,851.8743,175.67421,502.98517,480.65283,-112.718475,518.985,483.71182,122.4541,159.84512,97.338066,-102.43646,166.37532,118.805214,229.13669,401.95355,64.496826,-174.17409,413.89877,72.57127,188.22841,219.59798,871.07166
48.573166,435.90622,1550.9923,39.316525,504.9601,1128.7059,216.30247,460.69772,1303.225,383.00226,663.56274,1155.593,280.5156,798.69714,1368.2867,-122.89471,457.56345,1310.1327,-301.09085,650.21277,1219.7223,-166.36209,831.28925,1370.3838,-121.27563,244.41261,872.3588,177.76366,497.21136,488.27567,-113.63435,513.56665,491.221,121.77834,162.41313,102.13203,-101.10535,168.91489,122.24607,229.67545,402.58398,64.51953,-174.53052,414.22968,72.235466,189.77985,229.81657,890.7808
49.751713,430.96777,1581.4982,40.75187,509.22748,1161.0454,211.4758,456.87457,1339.4302,390.54013,665.0111,1216.1461,282.06668,781.21704,1437.0088,-118.96467,452.2635,1344.0062,-307.36093,642.4483,1276.7795,-170.21175,811.5351,1436.5403,-119.84919,254.67827,894.20746,180.25455,490.61624,497.3291,-115.04148,506.11462,499.6199,120.33246,165.51999,107.47947,-99.764435,171.23679,126.10435,230.33315,402.96664,64.132774,-174.81952,414.63318,71.94293,191.64134,240.50987,911.8445
51.023064,426.3989,1612.7151,41.54099,512.50055,1193.9369,205.21709,453.47083,1374.9167,397.0242,663.4824,1276.6569,282.64297,761.57935,1503.4517,-114.47761,447.5546,1378.282,-312.85556,632.18024,1333.0332,-173.52829,791.5932,1499.8279,-117.73371,265.49533,916.8017,182.33836,481.10242,507.10645,-116.89189,496.21902,509.41248,119.11219,169.50214,112.72997,-98.367935,173.97084,129.83322,231.14497,403.3582,63.90455,-175.20947,415.40912,71.970406,192.57079,251.3864,933.34326
52.6743,423.04797,1644.8656,41.344242,515.8517,1228.1034,199.21283,449.01144,1410.3589,401.60245,659.415,1335.9924,282.44406,741.09894,1566.8359,-109.48212,443.79498,1413.0718,-317.6762,620.01416,1387.8735,-176.05296,770.21875,1561.5087,-116.72019,277.21158,941.446,185.65834,470.2935,518.7067,-118.72943,482.5097,520.31604,118.13354,173.7718,118.53692,-97.461525,176.7691,133.97127,231.98586,404.12222,63.595245,-176.05003,415.8235,71.8082,194.55894,263.7098,956.755
54.961617,419.72696,1678.8121,41.885803,517.9893,1263.0924,194.3787,443.6892,1446.0527,405.2162,653.08295,1393.3988,282.9042,720.2714,1627.3042,-105.14753,439.58167,1449.1066,-321.2237,607.0377,1440.5667,-178.82799,748.709,1621.0288,-114.514755,289.379,967.1891,187.42912,454.79373,530.6505,-121.481895,465.22794,532.52454,118.56566,177.99062,126.2182,-97.99851,179.77124,139.3492,232.7701,404.29358,63.466015,-175.95055,416.28674,71.5362,195.6351,276.76553,980.752
57.289093,417.92438,1712.5482,41.754974,521.2641,1298.747,190.13397,438.40775,1482.2146,408.01074,644.4556,1448.8535,284.22098,701.0447,1684.1946,-100.73476,435.67703,1485.2944,-323.86157,593.7496,1490.9425,-181.40236,727.50494,1678.1003,-113.669075,302.41617,994.25006,188.05225,435.6885,544.9644,-122.6539,443.30862,546.50244,122.12951,181.39293,136.33711,-101.710655,182.94609,148.11528,233.20721,404.85938,63.235023,-176.28069,416.66266,71.534325,197.37785,291.3215,1006.2914
59.402958,417.22696,1746.6742,42.16577,523.90753,1334.2109,186.33112,432.7566,1518.202,410.04852,633.6452,1502.5004,286.8793,683.77075,1738.1382,-96.440636,431.67798,1521.3634,-325.37033,580.4676,1538.8053,-184.84737,707.62646,1732.3201,-111.67856,317.28482,1020.3537,184.82161,413.55536,562.0915,-120.70524,417.8591,563.68036,130.04468,184.72467,151.64827,-109.39412,187.01048,162.98955,234.61696,406.08676,63.144043,-177.71864,418.4623,71.86862,198.35287,307.01776,1032.5267
61.23292,417.90857,1778.8387,43.059734,525.6122,1369.4191,182.6232,426.20453,1553.7244,411.0255,621.54626,1553.6095,290.11807,668.4245,1789.9343,-92.25182,427.59012,1555.8997,-325.4406,567.41766,1583.9885,-190.27109,689.1843,1783.7888,-110.379135,332.69412,1043.4342,178.06021,389.77118,583.4711,-114.06348,391.1426,585.12714,143.8427,190.38486,173.91891,-120.28425,195.76068,185.71506,237.40034,409.34457,63.8633,-181.82045,422.3219,72.799774,198.52005,323.1989,1058.7117
62.954144,420.2398,1808.3575,44.125923,528.5762,1403.4886,178.70023,419.06866,1588.1428,410.4985,608.92993,1602.2018,293.10144,654.4544,1840.1766,-88.48303,422.28696,1588.8395,-323.1622,554.88153,1626.1924,-196.00336,673.24207,1832.2153,-108.56379,346.99207,1067.2262,171.0272,367.22568,607.8129,-107.17631,368.6051,610.4051,159.50978,198.4811,205.02155,-129.18565,207.59705,221.09384,239.95137,411.93103,65.43959,-188.76279,424.32297,75.3382,198.72958,340.6421,1084.3246
64.689186,423.43106,1835.0436,46.250935,527.7872,1434.5223,174.32033,412.33997,1620.6832,407.775,595.37274,1648.5426,295.7163,641.8373,1888.8425,-84.73999,416.4697,1618.2058,-318.27606,543.4451,1665.2633,-203.40933,658.9169,1878.4331,-107.72691,360.8021,1091.8977,168.08096,353.53775,632.7961,-103.96643,357.31284,634.84106,173.3418,203.78694,240.92503,-127.23714,213.01878,255.0018,236.11295,408.99796,80.78888,-200.05418,418.6325,97.73487,198.80038,357.14655,1108.5422
66.34317,426.23303,1858.3835,47.802185,526.4595,1461.9314,168.70226,406.2365,1649.7699,404.36316,581.86414,1692.8025,297.9583,630.92065,1935.6378,-79.35274,411.07846,1643.838,-311.4217,532.7799,1701.4727,-210.8918,647.16077,1921.867,-106.2335,371.2595,1115.6609,167.44955,352.0916,656.68445,-104.51935,358.5495,658.5147,176.4217,194.35667,264.5528,-115.075615,204.63954,273.26813,236.66466,404.60315,108.37651,-221.00266,405.50455,129.05127,199.98369,371.04605,1131.7177
66.425026,426.6767,1879.9297,47.838745,525.8736,1485.4803,162.34912,401.1283,1673.9764,399.68668,568.18823,1734.6985,300.57187,621.07587,1980.0686,-71.693855,406.1152,1664.9806,-303.28366,522.47076,1734.8622,-217.87895,637.6521,1961.8552,-105.8122,376.01816,1139.1189,171.73816,356.94098,679.4021,-112.25374,363.20157,682.6587,174.52522,182.44408,289.26773,-105.49437,199.40985,301.60303,238.47731,388.1817,128.51157,-235.48456,375.49875,145.32585,199.42009,379.71597,1153.5302
68.44215,426.63162,1901.6241,47.55131,526.9166,1506.9515,155.56128,397.54785,1693.6215,394.7367,554.9347,1773.7252,302.92404,611.7004,2021.3502,-61.935535,401.33835,1683.2048,-295.25552,512.2849,1765.4529,-225.38354,629.50195,1997.9929,-106.62521,377.4192,1161.8727,178.27338,361.92694,701.76245,-121.95215,367.01517,705.39685,173.7039,174.79677,323.4903,-101.61713,191.21916,334.38858,236.96278,359.60175,139.707,-236.97069,340.00674,155.96294,199.34018,385.41785,1175.3329
71.71189,425.6058,1924.356,48.961044,526.4021,1527.5962,149.97792,396.5999,1712.2108,389.82684,542.273,1809.5916,304.4704,602.2311,2059.1833,-52.115788,398.5248,1701.4324,-288.0805,502.4033,1793.3868,-232.61958,621.9683,2030.4774,-107.02922,376.56747,1184.1608,184.6038,369.0789,723.2648,-127.547966,373.22754,725.0775,174.36708,166.78773,356.52557,-101.06873,177.24425,363.594,232.13144,331.2669,152.93387,-231.03003,313.25107,172.22247,199.38708,387.6236,1198.5027
74.13033,423.9961,1945.8309,49.71137,528.2073,1547.8485,146.22914,397.11465,1731.9816,385.0677,530.24854,1842.3623,305.76837,593.4776,2093.4292,-45.364532,396.6216,1721.0278,-281.9874,493.13913,1819.8832,-239.17975,615.68317,2059.6895,-106.78436,375.34537,1205.6907,186.58693,375.86194,741.97784,-128.466,381.1953,742.99133,177.12761,159.02327,385.5345,-103.673416,161.50626,392.09448,226.55273,309.8287,169.33499,-218.67009,294.99387,189.50076,199.43706,388.05304,1220.9503
76.55379,422.9766,1965.9236,50.21959,529.94006,1569.042,143.90005,396.80923,1751.8453,380.6453,519.09717,1872.4567,306.90048,584.8801,2124.5754,-41.894447,395.87723,1742.1893,-277.03564,485.04678,1845.8604,-246.34775,610.48364,2085.922,-106.620384,375.48615,1226.6149,188.32962,380.29767,760.1286,-127.239174,387.64502,759.9193,181.6028,153.95425,409.66086,-107.298294,150.91711,419.48212,222.23206,297.73883,187.67516,-206.44916,281.5458,206.6913,200.08235,389.01566,1242.5073
78.15803,423.28946,1984.6459,50.060772,530.29156,1589.7756,143.05655,395.8976,1772.2327,376.16934,510.76273,1899.7285,307.8401,576.3003,2152.7441,-40.434353,395.69345,1764.1909,-272.66702,478.29614,1870.9275,-253.08618,605.4448,2109.2432,-105.55743,376.97842,1245.9302,187.8803,382.86792,776.791,-126.01503,391.65787,775.7946,187.16737,149.80328,429.453,-109.45154,144.13779,443.58313,220.56314,294.56265,206.56168,-197.93402,272.55725,225.08063,200.92116,391.02618,1262.5504
78.48569,424.1537,2001.6774,49.262733,529.6131,1609.6377,142.54672,395.73138,1791.5084,372.79108,504.96695,1923.8693,308.5319,568.26953,2178.0642,-39.502605,397.36047,1785.7782,-269.59567,472.74805,1893.2329,-259.1744,603.0735,2129.7703,-104.90812,378.8191,1264.5148,183.66125,383.76282,792.45135,-123.62809,394.51154,791.472,191.21216,147.72708,445.29813,-109.23553,138.78369,464.71124,221.5466,297.9191,226.24431,-193.08397,266.21356,244.00536,201.6696,393.87106,1280.9677
79.03903,426.34796,2018.8689,49.030582,530.3896,1628.3925,142.5215,394.6841,1809.7186,370.3475,501.96893,1944.779,309.76898,560.66907,2200.4143,-38.54536,400.0297,1804.8741,-267.73904,467.87912,1912.4667,-264.72568,599.1665,2146.422,-103.969826,381.10214,1281.7511,178.99472,384.72943,808.2212,-119.502754,396.87302,807.76587,195.35445,146.86172,459.53458,-108.32473,135.93736,483.54257,223.18886,304.95847,245.3838,-191.59935,263.09943,262.6484,202.58064,397.38748,1297.8552
79.48763,429.3924,2035.288,50.307102,530.4938,1646.0535,142.72577,393.5983,1826.6572,369.0049,500.02774,1963.279,311.65945,555.6561,2220.4575,-36.621407,400.93658,1821.3668,-266.61053,462.83716,1929.2561,-269.85153,597.07404,2160.9448,-103.45035,383.6759,1298.1821,175.28737,385.20663,823.9519,-114.932205,398.46698,823.45734,197.84602,148.09329,472.6632,-107.74508,135.00175,500.28946,225.12982,313.8152,263.59854,-191.95277,262.02423,279.8105,203.13042,401.36832,1313.1161
81.49445,433.20184,2050.9124,51.714745,531.2275,1662.6702,143.5067,392.1938,1842.5206,367.48938,501.04443,1979.0953,314.12622,551.8078,2238.1565,-34.014,400.44974,1835.5925,-266.3215,457.87695,1943.9587,-274.31326,593.4779,2173.9067,-103.03074,386.20096,1313.4755,172.77347,386.28513,839.43097,-110.679535,399.3993,838.6147,198.62772,151.68964,484.91556,-107.482834,135.06892,514.819,226.75629,322.32574,280.28442,-193.42424,264.10352,296.0755,203.81665,405.30792,1327.7991
81.397484,436.50754,2065.3816,53.02937,532.5109,1678.5052,143.24062,391.63605,1857.1932,367.0041,502.49658,1993.224,316.4932,550.2711,2253.9607,-31.969858,398.8841,1849.1514,-267.4135,453.22653,1956.2153,-278.2788,590.156,2186.4148,-102.66956,388.73935,1327.9249,172.21948,388.48297,854.2199,-106.00581,400.5048,852.13184,197.27953,156.08646,497.21933,-107.40997,135.53685,527.022,228.4055,330.7822,295.71228,-195.09547,269.1215,311.8099,203.98747,408.7403,1342.1573
82.16842,440.41626,2079.4526,53.878796,533.27454,1692.9708,143.76749,390.72504,1870.827,367.39255,504.1496,2005.6545,318.5079,549.3093,2267.8765,-31.303415,397.4622,1862.978,-269.6861,449.00555,1966.7164,-282.24734,585.58044,2197.6162,-102.05711,391.7722,1341.6053,173.74327,391.70728,868.40656,-102.29256,401.1244,865.2963,193.3801,162.49673,508.29486,-106.58108,136.71196,537.23346,230.0268,338.89154,309.80746,-196.13586,276.79907,327.06882,204.21016,411.5509,1356.2812
82.05241,444.19156,2086.9607,54.593792,534.54675,1706.249,144.87161,390.63776,1883.2703,368.2263,506.59927,2016.7251,320.44754,549.8783,2280.003,-32.295086,396.44266,1876.3702,-272.6891,444.95413,1975.9988,-285.65225,583.7993,2207.6394,-101.31379,394.3564,1354.4855,175.34816,394.4777,881.37854,-99.47002,401.96225,877.6534,187.96268,169.01416,518.9323,-104.88441,138.61588,546.3904,231.01642,346.0811,322.64206,-197.59067,284.82578,341.7394,204.2561,413.3433,1369.8295
82.9324,447.92242,2105.1606,55.374176,534.70325,1718.3693,146.34181,391.35773,1894.8776,370.09262,508.63864,2026.5543,321.307,551.09924,2290.5527,-33.823914,395.70682,1888.5026,-276.19608,440.92346,1984.3344,-289.49573,575.7819,2217.5613,-100.06526,396.53232,1366.5576,178.00822,397.23645,893.1865,-97.67236,402.6755,889.3896,181.75307,175.45152,529.1142,-101.97814,142.36432,554.5711,232.08064,353.58835,334.7867,-198.54352,292.70416,355.15225,204.65509,413.89496,1383.2004
83.456825,452.74356,2116.2349,55.76428,535.73474,1729.128,148.21169,392.88477,1905.6436,372.34833,511.04288,2035.3693,322.01843,553.50287,2299.5542,-35.21946,395.27957,1899.2839,-279.97678,437.26315,1991.8256,-292.90677,574.2334,2225.7122,-98.66343,398.38055,1377.5638,181.91458,400.1477,904.4155,-96.186455,404.01413,900.46765,176.5293,182.37657,538.35706,-98.41775,147.26453,562.8917,231.82428,360.38437,345.8573,-198.5138,300.38388,366.9085,205.38147,413.1895,1395.7109
84.02819,457.3979,2126.4084,56.513386,536.0655,1738.8047,150.46196,394.90616,1915.9286,375.39243,513.3741,2043.0088,322.46692,556.7617,2306.971,-36.83943,395.22263,1909.201,-283.84976,433.6731,1998.4247,-297.249,569.7592,2233.4316,-97.032715,399.81146,1387.4929,186.24239,403.52216,914.3086,-95.42003,405.48816,910.73865,172.77913,188.38199,547.2066,-95.11726,153.188,570.86926,230.31587,367.00235,355.60107,-197.32997,307.22104,376.85815,206.53702,411.64908,1406.8978
83.70328,462.20963,2135.0671,56.783085,535.48505,1747.2426,152.95535,397.13943,1925.5881,378.73416,516.0616,2049.4502,323.32947,561.1027,2312.7566,-38.838413,395.37286,1918.2302,-287.31223,429.97446,2004.2074,-301.74146,563.9638,2239.6465,-95.051865,400.70166,1396.2902,188.3607,406.41217,923.1196,-95.37916,407.9425,919.9785,171.85321,194.15236,555.1513,-92.65556,159.0182,579.2323,227.75038,373.5263,364.37775,-194.87785,312.95465,384.829,208.2316,409.74734,1416.7142
83.41063,467.26562,2143.076,56.440407,536.2267,1755.102,155.00262,399.7177,1934.3213,382.35657,518.8536,2054.6545,324.57648,566.5141,2316.9844,-40.539417,395.35764,1926.1703,-290.52084,426.44827,2009.0717,-305.43002,560.5619,2244.788,-93.98463,400.97614,1404.2886,190.78905,410.1321,931.59485,-96.065,410.77823,928.3903,172.34117,198.42923,562.1684,-91.48019,164.99722,587.4423,224.04128,380.2255,372.35507,-191.92018,317.70865,391.6301,209.8234,408.09015,1425.0443
83.67214,472.88925,2149.8755,56.187386,536.59,1761.9692,157.26886,402.01425,1942.4148,385.75485,522.01117,2058.5889,326.24323,572.7211,2319.6824,-41.973907,395.36935,1933.3386,-293.1549,422.93927,2012.8512,-310.69485,552.52625,2248.4841,-92.95447,401.00693,1411.7185,190.71162,413.14548,938.157,-97.36307,413.87366,936.1419,174.05627,202.19067,567.63043,-91.15413,170.80008,595.016,220.5285,387.18954,379.64905,-188.37767,322.33075,396.96313,210.93938,406.46512,1431.724
82.7851,478.2933,2155.2285,56.332836,535.8643,1767.577,159.21234,403.58426,1949.9255,389.35992,524.72015,2061.3176,329.15463,580.1128,2321.054,-42.85154,395.3996,1939.3685,-295.46567,419.53708,2015.7014,-316.40826,550.39886,2250.9363,-91.802635,400.5543,1417.7495,191.71083,416.87457,944.3277,-98.288445,417.26746,943.0679,176.16594,205.5941,572.0177,-91.514984,175.7168,601.689,217.90877,393.51926,386.09598,-185.13414,327.02124,401.8369,212.20538,405.0519,1437.3604
81.94314,483.99475,2159.4778,56.50253,535.8352,1772.5004,160.93948,405.65982,1955.8173,392.4105,528.0792,2062.9277,332.04803,587.66644,2321.2124,-43.272015,395.04034,1944.4492,-297.60367,416.36157,2017.5237,-321.6195,546.1366,2252.544,-90.937744,399.68417,1422.996,191.78168,419.60336,949.59467,-98.47867,421.1547,948.87305,176.9062,209.81902,575.2547,-91.86199,180.14803,607.06104,218.01302,400.0754,392.00082,-182.64128,332.07877,406.2866,213.1415,403.7292,1441.715
80.54422,489.7408,2161.936,56.699623,535.49725,1776.3262,162.66045,407.6481,1960.4215,395.3584,531.19586,2063.3916,335.02512,595.555,2320.3162,-43.566963,394.7157,1948.5741,-299.48718,413.27844,2018.4001,-326.89148,540.8897,2253.5383,-90.49622,398.65057,1427.1846,192.38776,422.702,953.9141,-98.01058,425.42914,953.5459,176.3058,213.65588,578.5332,-91.78759,184.21207,610.8618,220.03568,405.7854,396.63315,-181.28563,337.32443,410.3087,214.34846,402.52304,1445.356
79.459206,495.8318,2164.2961,56.81912,535.2279,1779.1079,164.2455,409.4532,1963.5333,398.2392,533.7539,2062.9116,338.90317,604.1282,2318.549,-43.654434,394.34134,1951.6776,-301.07846,410.16626,2018.4745,-332.41577,538.7743,2253.5273,-90.00661,397.71436,1430.1351,193.20131,425.62128,957.2231,-97.31337,429.79727,956.95245,174.12958,218.97842,580.20514,-91.315796,188.28227,613.2169,223.89754,411.01654,400.33176,-180.80515,343.13608,413.82254,215.02487,401.54456,1448.1019
77.91793,501.22147,2165.4329,56.92748,534.82135,1781.074,165.7246,411.51093,1966.1442,400.47144,536.92065,2061.5378,342.4171,612.59796,2315.9868,-43.530922,393.65704,1953.8076,-302.4469,407.1952,2017.8813,-337.23877,531.74457,2252.5623,-89.732414,397.06088,1432.0043,194.30339,428.3848,959.6664,-96.39369,434.33096,959.16406,171.70633,223.90775,581.4666,-90.29897,192.54594,614.2378,228.80684,415.29037,402.89218,-181.12907,348.79037,416.75174,215.89198,400.8346,1450.1951
75.96744,506.5861,2165.6338,56.666443,534.6595,1781.8649,167.21214,413.0736,1967.2157,402.71927,539.821,2059.3096,345.9652,621.12476,2312.5764,-43.385868,392.8318,1955.0455,-303.5362,404.18393,2016.6573,-341.88498,532.0415,2250.9473,-89.24518,396.50845,1432.976,195.69893,431.3155,960.867,-95.67155,438.51947,960.3557,168.99345,229.25235,581.4608,-88.63164,197.20091,614.04047,234.11838,419.8958,404.94434,-182.38904,354.27753,418.76263,216.25836,400.30127,1451.4785
74.44235,512.1396,2164.3367,56.452126,534.7493,1782.0994,168.62502,414.72116,1967.662,404.25226,543.2138,2056.24,349.47992,629.25037,2308.3682,-43.226032,392.06226,1955.2144,-304.41232,401.0614,2014.814,-347.90207,526.2299,2248.6465,-88.78659,396.4095,1432.8567,196.9113,434.20676,961.1873,-94.95504,443.11334,960.1678,167.30833,234.05333,580.614,-86.887726,201.87749,613.2578,238.47559,423.8988,405.71973,-183.55222,359.4413,419.722,216.81615,400.01556,1451.9362
72.935104,516.94434,2161.829,56.161327,534.3018,1781.0874,170.21043,416.0591,1966.7969,406.21307,545.37994,2052.3782,353.20782,637.1578,2303.1821,-43.117126,391.29355,1954.3744,-305.10193,397.8119,2012.3859,-352.15567,522.93335,2245.2593,-88.19826,396.57816,1431.781,197.96013,437.1516,960.33215,-94.63598,447.336,959.43915,167.55403,238.23997,579.12195,-85.61851,207.7534,611.18207,241.65016,427.90427,405.44235,-184.31004,365.0672,419.20203,217.55588,399.93268,1451.514
71.4664,521.383,2158.4885,55.852676,533.5706,1779.0228,171.14526,417.78152,1964.604,408.03625,547.7428,2047.3434,356.37164,644.1576,2296.962,-43.048138,390.66895,1952.4672,-305.46692,394.4008,2009.2683,-356.31805,520.9025,2241.5046,-87.60679,396.77377,1429.8411,198.7876,440.09717,958.657,-95.0491,451.32996,958.0331,168.9968,241.98445,576.55,-84.41641,212.93129,608.8909,243.52045,432.0257,404.0903,-184.4703,370.13034,417.28613,218.41452,400.17792,1450.167
