2.882568740844726562e+01,3.375854015350341797e+00,-2.952337646484375000e+02,-6.410341308593750000e+03,1.119262792968750000e+04,1.474274780273437500e+03,-2.768249893188476562e+01,-3.441775798797607422e+00,-2.847766113281250000e+02,-1.821112304687500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
2.852051162719726562e+01,3.375854015350341797e+00,-2.946234130859375000e+02,-5.861024902343750000e+03,1.131469824218750000e+04,1.840485717773437500e+03,-2.676697158813476562e+01,-4.357303142547607422e+00,-2.841662597656250000e+02,-1.802801757812500000e+04,3.930614089965820312e+01,-1.337581481933593750e+02
2.729980850219726562e+01,3.375854015350341797e+00,-2.940130615234375000e+02,-7.142763183593750000e+03,1.058227636718750000e+04,1.291169311523437500e+03,-2.676697158813476562e+01,-4.052127361297607422e+00,-2.847766113281250000e+02,-1.857733398437500000e+04,-2.048344726562500000e+02,-2.253108825683593750e+02
2.913086318969726562e+01,3.986205577850341797e+00,-2.940130615234375000e+02,-7.508974121093750000e+03,1.107055761718750000e+04,1.474274780273437500e+03,-2.737732315063476562e+01,-3.746951580047607422e+00,-2.859973144531250000e+02,-1.857733398437500000e+04,3.930614089965820312e+01,-3.168635864257812500e+02
2.943603897094726562e+01,3.070678234100341797e+00,-2.946234130859375000e+02,-6.593446777343750000e+03,1.058227636718750000e+04,1.474274780273437500e+03,-2.646179580688476562e+01,-3.746951580047607422e+00,-2.847766113281250000e+02,-1.821112304687500000e+04,-2.048344726562500000e+02,-3.168635864257812500e+02
2.729980850219726562e+01,3.986205577850341797e+00,-2.940130615234375000e+02,-6.410341308593750000e+03,1.119262792968750000e+04,1.382722045898437500e+03,-2.768249893188476562e+01,-3.441775798797607422e+00,-2.859973144531250000e+02,-1.839422851562500000e+04,-8.276416778564453125e+01,-3.168635864257812500e+02
2.882568740844726562e+01,3.681029796600341797e+00,-2.940130615234375000e+02,-7.692079589843750000e+03,1.094848730468750000e+04,1.565827514648437500e+03,-2.737732315063476562e+01,-3.746951580047607422e+00,-2.847766113281250000e+02,-1.839422851562500000e+04,-2.048344726562500000e+02,-2.253108825683593750e+02
3.096191787719726562e+01,4.291381359100341797e+00,-2.952337646484375000e+02,-6.959657714843750000e+03,1.119262792968750000e+04,2.023591064453125000e+03,-2.524109268188476562e+01,-3.746951580047607422e+00,-2.841662597656250000e+02,-1.821112304687500000e+04,3.930614089965820312e+01,-4.084163208007812500e+02
2.882568740844726562e+01,3.375854015350341797e+00,-2.952337646484375000e+02,-7.325868652343750000e+03,1.082641699218750000e+04,1.474274780273437500e+03,-2.798767471313476562e+01,-4.052127361297607422e+00,-2.853869628906250000e+02,-1.802801757812500000e+04,-2.048344726562500000e+02,-4.084163208007812500e+02
2.943603897094726562e+01,2.765502452850341797e+00,-2.934027099609375000e+02,-6.593446777343750000e+03,1.131469824218750000e+04,1.565827514648437500e+03,-2.737732315063476562e+01,-3.746951580047607422e+00,-2.853869628906250000e+02,-1.857733398437500000e+04,1.613764801025390625e+02,-4.220540237426757812e+01
2.791016006469726562e+01,3.681029796600341797e+00,-2.934027099609375000e+02,-6.776552246093750000e+03,1.058227636718750000e+04,1.382722045898437500e+03,-2.707214736938476562e+01,-4.052127361297607422e+00,-2.841662597656250000e+02,-1.839422851562500000e+04,1.613764801025390625e+02,-4.084163208007812500e+02
2.852051162719726562e+01,3.070678234100341797e+00,-2.934027099609375000e+02,-7.508974121093750000e+03,1.082641699218750000e+04,1.840485717773437500e+03,-2.676697158813476562e+01,-4.357303142547607422e+00,-2.847766113281250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-2.253108825683593750e+02
3.035156631469726562e+01,3.986205577850341797e+00,-2.952337646484375000e+02,-6.044130371093750000e+03,1.143676855468750000e+04,1.840485717773437500e+03,-2.676697158813476562e+01,-3.746951580047607422e+00,-2.847766113281250000e+02,-1.821112304687500000e+04,3.930614089965820312e+01,-1.337581481933593750e+02
2.882568740844726562e+01,3.681029796600341797e+00,-2.934027099609375000e+02,-6.959657714843750000e+03,1.046020605468750000e+04,1.108063842773437500e+03,-2.524109268188476562e+01,-2.831424236297607422e+00,-2.853869628906250000e+02,-1.839422851562500000e+04,3.930614089965820312e+01,-1.337581481933593750e+02
3.035156631469726562e+01,3.375854015350341797e+00,-2.946234130859375000e+02,-6.959657714843750000e+03,1.070434667968750000e+04,1.291169311523437500e+03,-2.829285049438476562e+01,-4.662478923797607422e+00,-2.841662597656250000e+02,-1.821112304687500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
2.913086318969726562e+01,4.291381359100341797e+00,-2.946234130859375000e+02,-7.692079589843750000e+03,1.119262792968750000e+04,1.657380249023437500e+03,-2.676697158813476562e+01,-3.441775798797607422e+00,-2.878283691406250000e+02,-1.876043945312500000e+04,3.930614089965820312e+01,-3.168635864257812500e+02
2.974121475219726562e+01,3.986205577850341797e+00,-2.921820068359375000e+02,-7.325868652343750000e+03,1.033813574218750000e+04,1.748932983398437500e+03,-2.676697158813476562e+01,-4.357303142547607422e+00,-2.853869628906250000e+02,-1.839422851562500000e+04,-8.276416778564453125e+01,-2.253108825683593750e+02
2.577392959594726562e+01,2.460326671600341797e+00,-2.946234130859375000e+02,-6.776552246093750000e+03,1.082641699218750000e+04,1.840485717773437500e+03,-2.615662002563476562e+01,-4.052127361297607422e+00,-2.847766113281250000e+02,-1.857733398437500000e+04,3.930614089965820312e+01,-3.168635864257812500e+02
2.943603897094726562e+01,3.986205577850341797e+00,-2.927923583984375000e+02,-6.776552246093750000e+03,1.143676855468750000e+04,1.199616577148437500e+03,-2.768249893188476562e+01,-4.052127361297607422e+00,-2.853869628906250000e+02,-1.802801757812500000e+04,1.613764801025390625e+02,-4.220540237426757812e+01
2.821533584594726562e+01,3.375854015350341797e+00,-2.934027099609375000e+02,-6.593446777343750000e+03,1.058227636718750000e+04,1.657380249023437500e+03,-2.707214736938476562e+01,-4.357303142547607422e+00,-2.866076660156250000e+02,-1.839422851562500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
3.065674209594726562e+01,3.681029796600341797e+00,-2.940130615234375000e+02,-6.227235839843750000e+03,1.094848730468750000e+04,1.748932983398437500e+03,-2.737732315063476562e+01,-3.441775798797607422e+00,-2.866076660156250000e+02,-1.839422851562500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
3.004639053344726562e+01,5.512084484100341797e+00,-2.946234130859375000e+02,-7.325868652343750000e+03,1.119262792968750000e+04,1.108063842773437500e+03,-2.676697158813476562e+01,-3.441775798797607422e+00,-2.853869628906250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-3.168635864257812500e+02
2.974121475219726562e+01,3.681029796600341797e+00,-2.934027099609375000e+02,-7.142763183593750000e+03,1.082641699218750000e+04,1.474274780273437500e+03,-2.798767471313476562e+01,-4.052127361297607422e+00,-2.853869628906250000e+02,-1.857733398437500000e+04,3.930614089965820312e+01,-3.168635864257812500e+02
2.852051162719726562e+01,3.070678234100341797e+00,-2.940130615234375000e+02,-6.593446777343750000e+03,1.143676855468750000e+04,1.291169311523437500e+03,-2.585144424438476562e+01,-3.746951580047607422e+00,-2.859973144531250000e+02,-1.839422851562500000e+04,3.930614089965820312e+01,-4.084163208007812500e+02
2.729980850219726562e+01,4.291381359100341797e+00,-2.940130615234375000e+02,-7.508974121093750000e+03,1.143676855468750000e+04,1.748932983398437500e+03,-2.829285049438476562e+01,-4.052127361297607422e+00,-2.853869628906250000e+02,-1.894354492187500000e+04,1.613764801025390625e+02,-1.337581481933593750e+02
3.126709365844726562e+01,3.070678234100341797e+00,-2.934027099609375000e+02,-6.227235839843750000e+03,1.155883886718750000e+04,1.657380249023437500e+03,-2.707214736938476562e+01,-3.136600017547607422e+00,-2.835559082031250000e+02,-1.821112304687500000e+04,-4.489751586914062500e+02,-1.337581481933593750e+02
2.729980850219726562e+01,3.070678234100341797e+00,-2.940130615234375000e+02,-7.508974121093750000e+03,1.009399511718750000e+04,1.474274780273437500e+03,-2.737732315063476562e+01,-3.746951580047607422e+00,-2.866076660156250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,4.934733581542968750e+01
3.004639053344726562e+01,3.375854015350341797e+00,-2.946234130859375000e+02,-7.142763183593750000e+03,1.143676855468750000e+04,1.199616577148437500e+03,-2.768249893188476562e+01,-4.052127361297607422e+00,-2.872180175781250000e+02,-1.857733398437500000e+04,3.930614089965820312e+01,-2.253108825683593750e+02
3.096191787719726562e+01,3.375854015350341797e+00,-2.952337646484375000e+02,-7.325868652343750000e+03,1.119262792968750000e+04,1.474274780273437500e+03,-2.829285049438476562e+01,-3.136600017547607422e+00,-2.853869628906250000e+02,-1.821112304687500000e+04,-2.048344726562500000e+02,4.934733581542968750e+01
2.974121475219726562e+01,4.291381359100341797e+00,-2.952337646484375000e+02,-8.058290527343750000e+03,1.070434667968750000e+04,1.382722045898437500e+03,-2.859802627563476562e+01,-3.746951580047607422e+00,-2.859973144531250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
3.035156631469726562e+01,3.070678234100341797e+00,-2.952337646484375000e+02,-7.875185058593750000e+03,1.143676855468750000e+04,1.474274780273437500e+03,-2.737732315063476562e+01,-3.441775798797607422e+00,-2.878283691406250000e+02,-1.876043945312500000e+04,3.930614089965820312e+01,-3.168635864257812500e+02
3.004639053344726562e+01,3.681029796600341797e+00,-2.952337646484375000e+02,-7.142763183593750000e+03,1.180297949218750000e+04,1.657380249023437500e+03,-2.768249893188476562e+01,-3.746951580047607422e+00,-2.878283691406250000e+02,-1.876043945312500000e+04,-8.276416778564453125e+01,-3.168635864257812500e+02
2.821533584594726562e+01,3.681029796600341797e+00,-2.952337646484375000e+02,-7.508974121093750000e+03,1.155883886718750000e+04,1.199616577148437500e+03,-2.676697158813476562e+01,-3.746951580047607422e+00,-2.853869628906250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
2.852051162719726562e+01,3.070678234100341797e+00,-2.958441162109375000e+02,-7.692079589843750000e+03,1.143676855468750000e+04,1.565827514648437500e+03,-2.890320205688476562e+01,-4.357303142547607422e+00,-2.859973144531250000e+02,-1.894354492187500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
2.882568740844726562e+01,3.070678234100341797e+00,-2.952337646484375000e+02,-6.227235839843750000e+03,1.082641699218750000e+04,1.657380249023437500e+03,-2.707214736938476562e+01,-3.746951580047607422e+00,-2.866076660156250000e+02,-1.876043945312500000e+04,3.930614089965820312e+01,4.934733581542968750e+01
3.004639053344726562e+01,3.375854015350341797e+00,-2.952337646484375000e+02,-7.508974121093750000e+03,1.143676855468750000e+04,1.291169311523437500e+03,-2.768249893188476562e+01,-4.052127361297607422e+00,-2.872180175781250000e+02,-1.876043945312500000e+04,-8.276416778564453125e+01,-1.337581481933593750e+02
2.791016006469726562e+01,3.070678234100341797e+00,-2.958441162109375000e+02,-7.142763183593750000e+03,1.143676855468750000e+04,1.291169311523437500e+03,-2.615662002563476562e+01,-4.357303142547607422e+00,-2.866076660156250000e+02,-1.839422851562500000e+04,3.930614089965820312e+01,-1.337581481933593750e+02
3.004639053344726562e+01,3.681029796600341797e+00,-2.946234130859375000e+02,-8.607606445312500000e+03,1.155883886718750000e+04,1.474274780273437500e+03,-2.310486221313476562e+01,-4.357303142547607422e+00,-2.878283691406250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,4.934733581542968750e+01
2.852051162719726562e+01,3.070678234100341797e+00,-2.946234130859375000e+02,-7.875185058593750000e+03,1.155883886718750000e+04,1.748932983398437500e+03,-2.432556533813476562e+01,-3.746951580047607422e+00,-2.878283691406250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-2.253108825683593750e+02
2.821533584594726562e+01,3.070678234100341797e+00,-2.958441162109375000e+02,-7.325868652343750000e+03,1.131469824218750000e+04,1.382722045898437500e+03,-2.798767471313476562e+01,-4.357303142547607422e+00,-2.878283691406250000e+02,-1.876043945312500000e+04,3.930614089965820312e+01,-4.220540237426757812e+01
2.791016006469726562e+01,3.375854015350341797e+00,-2.958441162109375000e+02,-8.424500976562500000e+03,1.119262792968750000e+04,1.108063842773437500e+03,-2.676697158813476562e+01,-3.441775798797607422e+00,-2.872180175781250000e+02,-1.876043945312500000e+04,-2.048344726562500000e+02,4.934733581542968750e+01
2.913086318969726562e+01,3.375854015350341797e+00,-2.946234130859375000e+02,-8.790711914062500000e+03,1.143676855468750000e+04,1.382722045898437500e+03,-2.829285049438476562e+01,-3.746951580047607422e+00,-2.878283691406250000e+02,-1.857733398437500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
3.035156631469726562e+01,2.765502452850341797e+00,-2.970648193359375000e+02,-8.241395507812500000e+03,1.143676855468750000e+04,1.474274780273437500e+03,-2.707214736938476562e+01,-4.357303142547607422e+00,-2.878283691406250000e+02,-1.912665039062500000e+04,-2.048344726562500000e+02,-4.220540237426757812e+01
2.974121475219726562e+01,3.681029796600341797e+00,-2.964544677734375000e+02,-7.142763183593750000e+03,1.107055761718750000e+04,1.382722045898437500e+03,-2.707214736938476562e+01,-3.746951580047607422e+00,-2.872180175781250000e+02,-1.912665039062500000e+04,-8.276416778564453125e+01,1.409000701904296875e+02
2.852051162719726562e+01,2.765502452850341797e+00,-2.964544677734375000e+02,-7.875185058593750000e+03,1.168090917968750000e+04,1.474274780273437500e+03,-2.707214736938476562e+01,-4.052127361297607422e+00,-2.884387207031250000e+02,-1.949286132812500000e+04,3.930614089965820312e+01,4.934733581542968750e+01
2.760498428344726562e+01,2.765502452850341797e+00,-2.940130615234375000e+02,-8.241395507812500000e+03,1.155883886718750000e+04,1.748932983398437500e+03,-2.707214736938476562e+01,-4.052127361297607422e+00,-2.878283691406250000e+02,-1.894354492187500000e+04,3.930614089965820312e+01,-4.220540237426757812e+01
2.852051162719726562e+01,3.375854015350341797e+00,-2.970648193359375000e+02,-8.241395507812500000e+03,1.131469824218750000e+04,1.382722045898437500e+03,-2.859802627563476562e+01,-4.052127361297607422e+00,-2.872180175781250000e+02,-1.857733398437500000e+04,-2.048344726562500000e+02,4.934733581542968750e+01
2.913086318969726562e+01,2.460326671600341797e+00,-2.976751708984375000e+02,-8.424500976562500000e+03,1.180297949218750000e+04,1.565827514648437500e+03,-2.676697158813476562e+01,-4.052127361297607422e+00,-2.878283691406250000e+02,-1.894354492187500000e+04,-8.276416778564453125e+01,4.934733581542968750e+01
2.943603897094726562e+01,3.070678234100341797e+00,-2.964544677734375000e+02,-9.523133789062500000e+03,1.180297949218750000e+04,1.291169311523437500e+03,-2.646179580688476562e+01,-3.441775798797607422e+00,-2.872180175781250000e+02,-1.894354492187500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
2.699463272094726562e+01,3.070678234100341797e+00,-2.982855224609375000e+02,-7.692079589843750000e+03,1.192504980468750000e+04,1.016511108398437500e+03,-2.707214736938476562e+01,-4.052127361297607422e+00,-2.866076660156250000e+02,-1.876043945312500000e+04,-8.276416778564453125e+01,4.934733581542968750e+01
3.035156631469726562e+01,3.375854015350341797e+00,-2.964544677734375000e+02,-8.607606445312500000e+03,1.143676855468750000e+04,1.474274780273437500e+03,-2.890320205688476562e+01,-3.746951580047607422e+00,-2.866076660156250000e+02,-1.876043945312500000e+04,-2.048344726562500000e+02,4.934733581542968750e+01
3.004639053344726562e+01,2.155150890350341797e+00,-2.970648193359375000e+02,-8.058290527343750000e+03,1.131469824218750000e+04,1.382722045898437500e+03,-2.981872940063476562e+01,-3.746951580047607422e+00,-2.872180175781250000e+02,-1.876043945312500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
3.065674209594726562e+01,1.849975228309631348e+00,-2.995062255859375000e+02,-8.241395507812500000e+03,1.143676855468750000e+04,1.291169311523437500e+03,-2.585144424438476562e+01,-4.357303142547607422e+00,-2.872180175781250000e+02,-1.949286132812500000e+04,-8.276416778564453125e+01,-4.220540237426757812e+01
2.791016006469726562e+01,2.460326671600341797e+00,-2.976751708984375000e+02,-8.790711914062500000e+03,1.192504980468750000e+04,1.199616577148437500e+03,-2.798767471313476562e+01,-4.052127361297607422e+00,-2.890490722656250000e+02,-1.912665039062500000e+04,3.930614089965820312e+01,4.934733581542968750e+01
2.943603897094726562e+01,2.765502452850341797e+00,-2.988958740234375000e+02,-8.790711914062500000e+03,1.155883886718750000e+04,1.016511108398437500e+03,-2.493591690063476562e+01,-3.746951580047607422e+00,-2.896594238281250000e+02,-1.930975585937500000e+04,2.834467468261718750e+02,1.409000701904296875e+02
2.607910537719726562e+01,2.155150890350341797e+00,-2.982855224609375000e+02,-8.058290527343750000e+03,1.168090917968750000e+04,1.199616577148437500e+03,-2.646179580688476562e+01,-3.746951580047607422e+00,-2.902697753906250000e+02,-1.912665039062500000e+04,3.930614089965820312e+01,1.409000701904296875e+02
2.821533584594726562e+01,2.155150890350341797e+00,-2.976751708984375000e+02,-8.607606445312500000e+03,1.168090917968750000e+04,1.474274780273437500e+03,-2.676697158813476562e+01,-3.441775798797607422e+00,-2.890490722656250000e+02,-1.912665039062500000e+04,3.930614089965820312e+01,4.934733581542968750e+01
2.791016006469726562e+01,1.544799447059631348e+00,-3.001165771484375000e+02,-9.156922851562500000e+03,1.168090917968750000e+04,1.565827514648437500e+03,-2.707214736938476562e+01,-3.136600017547607422e+00,-2.902697753906250000e+02,-1.930975585937500000e+04,-2.048344726562500000e+02,4.934733581542968750e+01
3.004639053344726562e+01,2.765502452850341797e+00,-2.976751708984375000e+02,-8.424500976562500000e+03,1.107055761718750000e+04,1.199616577148437500e+03,-2.798767471313476562e+01,-3.746951580047607422e+00,-2.902697753906250000e+02,-1.930975585937500000e+04,3.930614089965820312e+01,4.934733581542968750e+01
3.157226943969726562e+01,2.155150890350341797e+00,-3.001165771484375000e+02,-8.973817382812500000e+03,1.119262792968750000e+04,1.748932983398437500e+03,-2.279968643188476562e+01,-4.052127361297607422e+00,-2.890490722656250000e+02,-1.930975585937500000e+04,3.930614089965820312e+01,2.324528045654296875e+02
2.791016006469726562e+01,2.155150890350341797e+00,-3.001165771484375000e+02,-8.424500976562500000e+03,1.192504980468750000e+04,1.474274780273437500e+03,-2.554626846313476562e+01,-4.662478923797607422e+00,-2.896594238281250000e+02,-1.949286132812500000e+04,1.613764801025390625e+02,2.324528045654296875e+02
2.791016006469726562e+01,2.155150890350341797e+00,-3.001165771484375000e+02,-1.007245019531250000e+04,1.119262792968750000e+04,1.291169311523437500e+03,-2.737732315063476562e+01,-4.357303142547607422e+00,-2.896594238281250000e+02,-1.949286132812500000e+04,3.930614089965820312e+01,2.324528045654296875e+02
2.943603897094726562e+01,1.849975228309631348e+00,-2.988958740234375000e+02,-8.790711914062500000e+03,1.180297949218750000e+04,1.199616577148437500e+03,-2.676697158813476562e+01,-4.357303142547607422e+00,-2.902697753906250000e+02,-1.912665039062500000e+04,2.834467468261718750e+02,2.324528045654296875e+02
2.943603897094726562e+01,2.155150890350341797e+00,-3.001165771484375000e+02,-8.790711914062500000e+03,1.180297949218750000e+04,1.382722045898437500e+03,-2.554626846313476562e+01,-4.052127361297607422e+00,-2.914904785156250000e+02,-1.876043945312500000e+04,-2.048344726562500000e+02,4.155583190917968750e+02
2.974121475219726562e+01,2.765502452850341797e+00,-3.007269287109375000e+02,-9.889344726562500000e+03,1.204712011718750000e+04,1.108063842773437500e+03,-2.585144424438476562e+01,-3.746951580047607422e+00,-2.902697753906250000e+02,-2.095770507812500000e+04,2.834467468261718750e+02,2.324528045654296875e+02
2.729980850219726562e+01,9.344478845596313477e-01,-3.001165771484375000e+02,-9.156922851562500000e+03,1.229126074218750000e+04,1.199616577148437500e+03,-2.585144424438476562e+01,-4.967654705047607422e+00,-2.902697753906250000e+02,-1.949286132812500000e+04,3.930614089965820312e+01,2.324528045654296875e+02
2.852051162719726562e+01,2.155150890350341797e+00,-3.013372802734375000e+02,-9.706239257812500000e+03,1.180297949218750000e+04,9.249583129882812500e+02,-2.798767471313476562e+01,-4.357303142547607422e+00,-2.902697753906250000e+02,-1.949286132812500000e+04,1.613764801025390625e+02,4.934733581542968750e+01
2.729980850219726562e+01,1.239623665809631348e+00,-3.031683349609375000e+02,-8.973817382812500000e+03,1.204712011718750000e+04,1.474274780273437500e+03,-2.402038955688476562e+01,-4.052127361297607422e+00,-2.890490722656250000e+02,-1.949286132812500000e+04,3.930614089965820312e+01,2.324528045654296875e+02
2.760498428344726562e+01,1.849975228309631348e+00,-3.013372802734375000e+02,-9.523133789062500000e+03,1.143676855468750000e+04,6.503001098632812500e+02,-2.676697158813476562e+01,-4.662478923797607422e+00,-2.890490722656250000e+02,-1.930975585937500000e+04,-8.276416778564453125e+01,3.240055847167968750e+02
2.821533584594726562e+01,1.544799447059631348e+00,-3.031683349609375000e+02,-9.706239257812500000e+03,1.204712011718750000e+04,1.199616577148437500e+03,-2.829285049438476562e+01,-4.662478923797607422e+00,-2.902697753906250000e+02,-1.930975585937500000e+04,-8.276416778564453125e+01,1.409000701904296875e+02
2.974121475219726562e+01,1.239623665809631348e+00,-3.031683349609375000e+02,-9.889344726562500000e+03,1.241333105468750000e+04,1.199616577148437500e+03,-2.646179580688476562e+01,-4.357303142547607422e+00,-2.890490722656250000e+02,-1.949286132812500000e+04,3.930614089965820312e+01,5.071110839843750000e+02
2.974121475219726562e+01,2.155150890350341797e+00,-3.007269287109375000e+02,-8.424500976562500000e+03,1.229126074218750000e+04,1.199616577148437500e+03,-2.676697158813476562e+01,-4.052127361297607422e+00,-2.902697753906250000e+02,-1.894354492187500000e+04,-8.276416778564453125e+01,1.409000701904296875e+02
3.096191787719726562e+01,1.239623665809631348e+00,-3.019476318359375000e+02,-1.025555566406250000e+04,1.168090917968750000e+04,9.249583129882812500e+02,-2.524109268188476562e+01,-4.052127361297607422e+00,-2.884387207031250000e+02,-1.967596679687500000e+04,3.930614089965820312e+01,3.240055847167968750e+02
2.943603897094726562e+01,2.460326671600341797e+00,-3.001165771484375000e+02,-9.706239257812500000e+03,1.204712011718750000e+04,1.199616577148437500e+03,-2.554626846313476562e+01,-4.357303142547607422e+00,-2.872180175781250000e+02,-1.930975585937500000e+04,1.613764801025390625e+02,4.155583190917968750e+02
2.821533584594726562e+01,1.849975228309631348e+00,-3.025579833984375000e+02,-8.973817382812500000e+03,1.204712011718750000e+04,1.748932983398437500e+03,-2.615662002563476562e+01,-4.662478923797607422e+00,-2.896594238281250000e+02,-1.930975585937500000e+04,1.613764801025390625e+02,4.934733581542968750e+01
2.821533584594726562e+01,1.544799447059631348e+00,-3.025579833984375000e+02,-1.007245019531250000e+04,1.192504980468750000e+04,1.199616577148437500e+03,-2.707214736938476562e+01,-5.272830486297607422e+00,-2.884387207031250000e+02,-1.912665039062500000e+04,2.834467468261718750e+02,-4.220540237426757812e+01
2.943603897094726562e+01,1.239623665809631348e+00,-3.025579833984375000e+02,-9.523133789062500000e+03,1.192504980468750000e+04,1.199616577148437500e+03,-2.432556533813476562e+01,-4.662478923797607422e+00,-2.878283691406250000e+02,-1.949286132812500000e+04,-8.276416778564453125e+01,3.240055847167968750e+02
2.821533584594726562e+01,1.544799447059631348e+00,-3.019476318359375000e+02,-1.062176660156250000e+04,1.143676855468750000e+04,1.108063842773437500e+03,-2.768249893188476562e+01,-4.662478923797607422e+00,-2.884387207031250000e+02,-1.985907226562500000e+04,-3.269048461914062500e+02,3.240055847167968750e+02
2.821533584594726562e+01,1.544799447059631348e+00,-3.025579833984375000e+02,-9.523133789062500000e+03,1.180297949218750000e+04,1.199616577148437500e+03,-2.585144424438476562e+01,-5.272830486297607422e+00,-2.878283691406250000e+02,-1.949286132812500000e+04,1.613764801025390625e+02,2.324528045654296875e+02
2.699463272094726562e+01,1.544799447059631348e+00,-3.025579833984375000e+02,-9.706239257812500000e+03,1.216919042968750000e+04,1.291169311523437500e+03,-2.463074111938476562e+01,-4.967654705047607422e+00,-2.884387207031250000e+02,-1.912665039062500000e+04,-8.276416778564453125e+01,4.155583190917968750e+02
